,Address,Latitude,Longitude,Flood Description,Flood Zone
71,"2317 STEEL ST HOUSTON, Texas 77098",29.73909,-95.41566,AREA OF MINIMAL FLOOD HAZARD,X
72,"2315 STEEL ST HOUSTON, Texas 77098",29.73908,-95.41559,AREA OF MINIMAL FLOOD HAZARD,X
73,"2313 STEEL ST HOUSTON, Texas 77098",29.7391,-95.41556,AREA OF MINIMAL FLOOD HAZARD,X
74,"2311 STEEL ST HOUSTON, Texas 77098",29.7391,-95.41546,AREA OF MINIMAL FLOOD HAZARD,X
75,"2310 STEEL ST 13 HOUSTON, Texas 77098",29.73957,-95.41548,AREA OF MINIMAL FLOOD HAZARD,X
76,"2312 STEEL ST 14 HOUSTON, Texas 77098",29.73959,-95.41554,AREA OF MINIMAL FLOOD HAZARD,X
77,"2314 STEEL ST 15 HOUSTON, Texas 77098",29.73958,-95.4156,AREA OF MINIMAL FLOOD HAZARD,X
78,"2316 STEEL ST 16 HOUSTON, Texas 77098",29.73957,-95.41567,AREA OF MINIMAL FLOOD HAZARD,X
79,"2318 STEEL ST 17 HOUSTON, Texas 77098",29.73955,-95.41574,AREA OF MINIMAL FLOOD HAZARD,X
80,"2320 STEEL ST 18 HOUSTON, Texas 77098",29.73956,-95.4158,AREA OF MINIMAL FLOOD HAZARD,X
81,"2322 STEEL ST 19 HOUSTON, Texas 77098",29.73955,-95.41587,AREA OF MINIMAL FLOOD HAZARD,X
82,"2324 STEEL ST 20 HOUSTON, Texas 77098",29.73955,-95.41593,AREA OF MINIMAL FLOOD HAZARD,X
83,"2326 STEEL ST HOUSTON, Texas 77098",29.73956,-95.41599,AREA OF MINIMAL FLOOD HAZARD,X
84,"2328 STEEL ST HOUSTON, Texas 77098",29.73955,-95.41606,AREA OF MINIMAL FLOOD HAZARD,X
85,"2330 STEEL ST 23 HOUSTON, Texas 77098",29.73955,-95.41612,AREA OF MINIMAL FLOOD HAZARD,X
86,"2332 STEEL ST 24 HOUSTON, Texas 77098",29.73955,-95.41622,AREA OF MINIMAL FLOOD HAZARD,X
87,"2301 SUL ROSS ST HOUSTON, Texas 77098",29.73739,-95.41519,AREA OF MINIMAL FLOOD HAZARD,X
88,"2309 SUL ROSS ST HOUSTON, Texas 77098",29.73739,-95.41556,AREA OF MINIMAL FLOOD HAZARD,X
89,"2317 SUL ROSS ST HOUSTON, Texas 77098",29.73739,-95.41576,AREA OF MINIMAL FLOOD HAZARD,X
90,"2321 SUL ROSS ST HOUSTON, Texas 77098",29.73739,-95.41597,AREA OF MINIMAL FLOOD HAZARD,X
91,"2312 BRANARD ST HOUSTON, Texas 77098",29.73712,-95.41553,AREA OF MINIMAL FLOOD HAZARD,X
92,"2307 BRANARD ST HOUSTON, Texas 77098",29.73679,-95.41536,AREA OF MINIMAL FLOOD HAZARD,X
93,"2323 BRANARD ST HOUSTON, Texas 77098",29.73673,-95.41598,AREA OF MINIMAL FLOOD HAZARD,X
94,"2409 BRANARD ST HOUSTON, Texas 77098",29.73673,-95.41667,AREA OF MINIMAL FLOOD HAZARD,X
95,"2415 BRANARD ST HOUSTON, Texas 77098",29.73673,-95.41683,AREA OF MINIMAL FLOOD HAZARD,X
96,"2419 BRANARD ST HOUSTON, Texas 77098",29.73673,-95.41698,AREA OF MINIMAL FLOOD HAZARD,X
97,"2411 BRANARD ST HOUSTON, Texas 77098",29.73673,-95.41675,AREA OF MINIMAL FLOOD HAZARD,X
98,"2417 BRANARD ST HOUSTON, Texas 77098",29.73673,-95.4169,AREA OF MINIMAL FLOOD HAZARD,X
99,"2421 BRANARD ST HOUSTON, Texas 77098",29.73673,-95.41706,AREA OF MINIMAL FLOOD HAZARD,X
100,"2501 BRANARD ST HOUSTON, Texas 77098",29.73672,-95.41768,AREA OF MINIMAL FLOOD HAZARD,X
101,"1719 WESTHEIMER RD HOUSTON, Texas 77098",29.74251,-95.40289,AREA OF MINIMAL FLOOD HAZARD,X
102,"2022 W ALABAMA ST HOUSTON, Texas 77098",29.7388,-95.40892,AREA OF MINIMAL FLOOD HAZARD,X
103,"3005 HULDY ST HOUSTON, Texas 77098",29.73917,-95.40916,AREA OF MINIMAL FLOOD HAZARD,X
104,"3007 HULDY ST HOUSTON, Texas 77098",29.73905,-95.40916,AREA OF MINIMAL FLOOD HAZARD,X
105,"3009 HULDY ST HOUSTON, Texas 77098",29.73898,-95.40916,AREA OF MINIMAL FLOOD HAZARD,X
106,"2016 HAROLD ST HOUSTON, Texas 77098",29.74094,-95.40895,AREA OF MINIMAL FLOOD HAZARD,X
107,"2000 HAROLD ST HOUSTON, Texas 77098",29.74104,-95.40832,AREA OF MINIMAL FLOOD HAZARD,X
108,"2709 COLQUITT ST HOUSTON, Texas 77098",29.73463,-95.4204,AREA OF MINIMAL FLOOD HAZARD,X
109,"2723 COLQUITT ST HOUSTON, Texas 77098",29.73463,-95.42089,AREA OF MINIMAL FLOOD HAZARD,X
110,"2711 COLQUITT ST HOUSTON, Texas 77098",29.73462,-95.42056,AREA OF MINIMAL FLOOD HAZARD,X
111,"2801 COLQUITT ST HOUSTON, Texas 77098",29.73462,-95.42123,AREA OF MINIMAL FLOOD HAZARD,X
112,"2803 COLQUITT ST HOUSTON, Texas 77098",29.73462,-95.42142,AREA OF MINIMAL FLOOD HAZARD,X
113,"2819 COLQUITT ST HOUSTON, Texas 77098",29.73462,-95.42195,AREA OF MINIMAL FLOOD HAZARD,X
114,"2825 COLQUITT ST HOUSTON, Texas 77098",29.73461,-95.42213,AREA OF MINIMAL FLOOD HAZARD,X
115,"1915 SUL ROSS ST HOUSTON, Texas 77098",29.73742,-95.40788,AREA OF MINIMAL FLOOD HAZARD,X
116,"1914 BRANARD ST HOUSTON, Texas 77098",29.73708,-95.40771,AREA OF MINIMAL FLOOD HAZARD,X
117,"1912 BRANARD ST HOUSTON, Texas 77098",29.73708,-95.40749,AREA OF MINIMAL FLOOD HAZARD,X
118,"3914 HAZARD ST HOUSTON, Texas 77098",29.73715,-95.4073,AREA OF MINIMAL FLOOD HAZARD,X
119,"1902 BRANARD ST HOUSTON, Texas 77098",29.73698,-95.40725,AREA OF MINIMAL FLOOD HAZARD,X
120,"1904 BRANARD ST HOUSTON, Texas 77098",29.73698,-95.40734,AREA OF MINIMAL FLOOD HAZARD,X
121,"3916 HAZARD ST HOUSTON, Texas 77098",29.73708,-95.4073,AREA OF MINIMAL FLOOD HAZARD,X
122,"3912 HAZARD ST HOUSTON, Texas 77098",29.73722,-95.4073,AREA OF MINIMAL FLOOD HAZARD,X
123,"1845 SUL ROSS ST HOUSTON, Texas 77098",29.73747,-95.40662,AREA OF MINIMAL FLOOD HAZARD,X
124,"1844 BRANARD ST HOUSTON, Texas 77098",29.73705,-95.40661,AREA OF MINIMAL FLOOD HAZARD,X
125,"1830 BRANARD ST HOUSTON, Texas 77098",29.73698,-95.40592,AREA OF MINIMAL FLOOD HAZARD,X
126,"1832 BRANARD ST HOUSTON, Texas 77098",29.73708,-95.40593,AREA OF MINIMAL FLOOD HAZARD,X
127,"1834 BRANARD ST HOUSTON, Texas 77098",29.73716,-95.40593,AREA OF MINIMAL FLOOD HAZARD,X
128,"1824 BRANARD ST HOUSTON, Texas 77098",29.73698,-95.40575,AREA OF MINIMAL FLOOD HAZARD,X
129,"1826 BRANARD ST HOUSTON, Texas 77098",29.73708,-95.40576,AREA OF MINIMAL FLOOD HAZARD,X
130,"1828 BRANARD ST HOUSTON, Texas 77098",29.73717,-95.40576,AREA OF MINIMAL FLOOD HAZARD,X
131,"3923 DRISCOLL ST HOUSTON, Texas 77098",29.73712,-95.40611,AREA OF MINIMAL FLOOD HAZARD,X
132,"3919 DRISCOLL ST HOUSTON, Texas 77098",29.73717,-95.40611,AREA OF MINIMAL FLOOD HAZARD,X
133,"1909 BRANARD ST H HOUSTON, Texas 77098",29.73666,-95.40725,AREA OF MINIMAL FLOOD HAZARD,X
134,"1909 BRANARD ST A HOUSTON, Texas 77098",29.73666,-95.40725,AREA OF MINIMAL FLOOD HAZARD,X
135,"1909 BRANARD ST B HOUSTON, Texas 77098",29.73666,-95.40725,AREA OF MINIMAL FLOOD HAZARD,X
136,"1909 BRANARD ST C HOUSTON, Texas 77098",29.73666,-95.40725,AREA OF MINIMAL FLOOD HAZARD,X
137,"1909 BRANARD ST D HOUSTON, Texas 77098",29.73666,-95.40725,AREA OF MINIMAL FLOOD HAZARD,X
138,"1909 BRANARD ST E HOUSTON, Texas 77098",29.73666,-95.40725,AREA OF MINIMAL FLOOD HAZARD,X
139,"1909 BRANARD ST F HOUSTON, Texas 77098",29.73666,-95.40725,AREA OF MINIMAL FLOOD HAZARD,X
140,"1909 BRANARD ST G HOUSTON, Texas 77098",29.73666,-95.40725,AREA OF MINIMAL FLOOD HAZARD,X
141,"4000 DRISCOLL ST HOUSTON, Texas 77098",29.73654,-95.40644,AREA OF MINIMAL FLOOD HAZARD,X
142,"4013 HAZARD ST HOUSTON, Texas 77098",29.73638,-95.40692,AREA OF MINIMAL FLOOD HAZARD,X
143,"4010 DRISCOLL ST HOUSTON, Texas 77098",29.73646,-95.40645,AREA OF MINIMAL FLOOD HAZARD,X
144,"4011 HAZARD ST HOUSTON, Texas 77098",29.73638,-95.40691,AREA OF MINIMAL FLOOD HAZARD,X
145,"4008 DRISCOLL ST HOUSTON, Texas 77098",29.73642,-95.40661,AREA OF MINIMAL FLOOD HAZARD,X
146,"1835 BRANARD ST HOUSTON, Texas 77098",29.73668,-95.40644,AREA OF MINIMAL FLOOD HAZARD,X
147,"1920 COLQUITT ST HOUSTON, Texas 77098",29.73534,-95.40775,AREA OF MINIMAL FLOOD HAZARD,X
148,"4123 MCDUFFIE ST HOUSTON, Texas 77098",29.73526,-95.40787,AREA OF MINIMAL FLOOD HAZARD,X
149,"4119 MCDUFFIE ST HOUSTON, Texas 77098",29.73535,-95.40787,AREA OF MINIMAL FLOOD HAZARD,X
150,"4115 MCDUFFIE ST HOUSTON, Texas 77098",29.73544,-95.40787,AREA OF MINIMAL FLOOD HAZARD,X
151,"4111 MCDUFFIE ST HOUSTON, Texas 77098",29.73552,-95.40789,AREA OF MINIMAL FLOOD HAZARD,X
152,"1830 COLQUITT ST HOUSTON, Texas 77098",29.73535,-95.40577,AREA OF MINIMAL FLOOD HAZARD,X
153,"1828 COLQUITT ST HOUSTON, Texas 77098",29.73536,-95.40569,AREA OF MINIMAL FLOOD HAZARD,X
154,"1821 W MAIN ST A HOUSTON, Texas 77098",29.73585,-95.4056,AREA OF MINIMAL FLOOD HAZARD,X
155,"1821 W MAIN ST B HOUSTON, Texas 77098",29.73585,-95.4056,AREA OF MINIMAL FLOOD HAZARD,X
156,"1821 W MAIN ST C HOUSTON, Texas 77098",29.73585,-95.4056,AREA OF MINIMAL FLOOD HAZARD,X
157,"1821 W MAIN ST D HOUSTON, Texas 77098",29.73585,-95.4056,AREA OF MINIMAL FLOOD HAZARD,X
158,"1821 W MAIN ST E HOUSTON, Texas 77098",29.73585,-95.4056,AREA OF MINIMAL FLOOD HAZARD,X
159,"1821 W MAIN ST F HOUSTON, Texas 77098",29.73585,-95.4056,AREA OF MINIMAL FLOOD HAZARD,X
160,"1908 RICHMOND AVE HOUSTON, Texas 77098",29.73453,-95.40739,AREA OF MINIMAL FLOOD HAZARD,X
161,"2628 NORTH BLVD 1 HOUSTON, Texas 77098",29.72787,-95.42028,AREA OF MINIMAL FLOOD HAZARD,X
162,"2628 NORTH BLVD 2 HOUSTON, Texas 77098",29.72787,-95.42028,AREA OF MINIMAL FLOOD HAZARD,X
163,"2628 NORTH BLVD 3 HOUSTON, Texas 77098",29.72787,-95.42028,AREA OF MINIMAL FLOOD HAZARD,X
164,"2628 NORTH BLVD 4/4 HOUSTON, Texas 77098",29.72787,-95.42028,AREA OF MINIMAL FLOOD HAZARD,X
165,"2628 NORTH BLVD 5 HOUSTON, Texas 77098",29.72787,-95.42028,AREA OF MINIMAL FLOOD HAZARD,X
166,"2628 NORTH BLVD 6 HOUSTON, Texas 77098",29.72787,-95.42028,AREA OF MINIMAL FLOOD HAZARD,X
167,"2628 NORTH BLVD 7 HOUSTON, Texas 77098",29.72787,-95.42028,AREA OF MINIMAL FLOOD HAZARD,X
168,"2626 NORTH BLVD 8 HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
169,"2626 NORTH BLVD 9 HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
170,"2626 NORTH BLVD HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
171,"2626 NORTH BLVD 11 HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
172,"2626 NORTH BLVD HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
173,"2626 NORTH BLVD HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
174,"2626 NORTH BLVD HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
175,"2626 NORTH BLVD HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
176,"2626 NORTH BLVD HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
177,"2626 NORTH BLVD 18 HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
178,"2626 NORTH BLVD HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
179,"2626 NORTH BLVD 20 HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
180,"2626 NORTH BLVD 21 HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
181,"2626 NORTH BLVD 22 HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
182,"2626 NORTH BLVD 23 HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
183,"2626 NORTH BLVD 24 HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
184,"2626 NORTH BLVD HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
185,"2626 NORTH BLVD 26 HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
186,"2626 NORTH BLVD 27 HOUSTON, Texas 77098",29.72807,-95.41977,AREA OF MINIMAL FLOOD HAZARD,X
187,"1915 NORTH BLVD HOUSTON, Texas 77098",29.72744,-95.40595,AREA OF MINIMAL FLOOD HAZARD,X
188,"1924 SOUTH BLVD C HOUSTON, Texas 77098",29.72713,-95.40614,AREA OF MINIMAL FLOOD HAZARD,X
189,"1920 SOUTH BLVD HOUSTON, Texas 77098",29.72693,-95.40592,AREA OF MINIMAL FLOOD HAZARD,X
190,"1921 NORTH BLVD HOUSTON, Texas 77098",29.72744,-95.40619,AREA OF MINIMAL FLOOD HAZARD,X
191,"1919 SOUTH BLVD HOUSTON, Texas 77098",29.7263,-95.40594,AREA OF MINIMAL FLOOD HAZARD,X
192,"1923 SOUTH BLVD HOUSTON, Texas 77098",29.72629,-95.40617,AREA OF MINIMAL FLOOD HAZARD,X
193,"1924 SOUTH BLVD A HOUSTON, Texas 77098",29.72713,-95.40614,AREA OF MINIMAL FLOOD HAZARD,X
194,"1924 SOUTH BLVD B HOUSTON, Texas 77098",29.72713,-95.40614,AREA OF MINIMAL FLOOD HAZARD,X
195,"1924 SOUTH BLVD D HOUSTON, Texas 77098",29.72713,-95.40614,AREA OF MINIMAL FLOOD HAZARD,X
196,"2046 BANKS ST HOUSTON, Texas 77098",29.72982,-95.40909,AREA OF MINIMAL FLOOD HAZARD,X
197,"2050 BANKS ST HOUSTON, Texas 77098",29.72982,-95.40926,AREA OF MINIMAL FLOOD HAZARD,X
198,"2042 BANKS ST HOUSTON, Texas 77098",29.72984,-95.40893,AREA OF MINIMAL FLOOD HAZARD,X
199,"1906 W ALABAMA ST HOUSTON, Texas 77098",29.73883,-95.40736,AREA OF MINIMAL FLOOD HAZARD,X
200,"1701 COLQUITT ST HOUSTON, Texas 77098",29.73493,-95.40215,AREA OF MINIMAL FLOOD HAZARD,X
201,"1717 COLQUITT ST HOUSTON, Texas 77098",29.73492,-95.40267,AREA OF MINIMAL FLOOD HAZARD,X
202,"1721 COLQUITT ST HOUSTON, Texas 77098",29.73492,-95.40284,AREA OF MINIMAL FLOOD HAZARD,X
203,"1723 COLQUITT ST HOUSTON, Texas 77098",29.73492,-95.403,AREA OF MINIMAL FLOOD HAZARD,X
204,"1725 COLQUITT ST HOUSTON, Texas 77098",29.73492,-95.40315,AREA OF MINIMAL FLOOD HAZARD,X
205,"1727 COLQUITT ST HOUSTON, Texas 77098",29.73492,-95.40331,AREA OF MINIMAL FLOOD HAZARD,X
206,"1735 COLQUITT ST HOUSTON, Texas 77098",29.73491,-95.40347,AREA OF MINIMAL FLOOD HAZARD,X
207,"1715 W MAIN ST HOUSTON, Texas 77098",29.73583,-95.4027,AREA OF MINIMAL FLOOD HAZARD,X
208,"1719 W MAIN ST HOUSTON, Texas 77098",29.73583,-95.40287,AREA OF MINIMAL FLOOD HAZARD,X
209,"1723 W MAIN ST HOUSTON, Texas 77098",29.73583,-95.40302,AREA OF MINIMAL FLOOD HAZARD,X
210,"1725 W MAIN ST HOUSTON, Texas 77098",29.73577,-95.40317,AREA OF MINIMAL FLOOD HAZARD,X
211,"1734 COLQUITT ST HOUSTON, Texas 77098",29.73542,-95.40331,AREA OF MINIMAL FLOOD HAZARD,X
212,"1720 COLQUITT ST HOUSTON, Texas 77098",29.73543,-95.40284,AREA OF MINIMAL FLOOD HAZARD,X
213,"1716 COLQUITT ST HOUSTON, Texas 77098",29.73543,-95.40268,AREA OF MINIMAL FLOOD HAZARD,X
214,"1707 W MAIN ST HOUSTON, Texas 77098",29.73578,-95.40232,AREA OF MINIMAL FLOOD HAZARD,X
215,"1736 COLQUITT ST A HOUSTON, Texas 77098",29.73532,-95.40347,AREA OF MINIMAL FLOOD HAZARD,X
216,"1736 COLQUITT ST B HOUSTON, Texas 77098",29.73532,-95.40347,AREA OF MINIMAL FLOOD HAZARD,X
217,"1738 COLQUITT ST B HOUSTON, Texas 77098",29.73555,-95.40348,AREA OF MINIMAL FLOOD HAZARD,X
218,"1731 W MAIN ST HOUSTON, Texas 77098",29.73593,-95.40327,AREA OF MINIMAL FLOOD HAZARD,X
219,"1702 W MAIN ST HOUSTON, Texas 77098",29.73631,-95.40216,AREA OF MINIMAL FLOOD HAZARD,X
220,"1706 W MAIN ST HOUSTON, Texas 77098",29.7363,-95.40234,AREA OF MINIMAL FLOOD HAZARD,X
