,Address,Latitude,Longitude,Flood Description,Flood Zone
28,"212 PORTLAND ST, Houston, Texas 77006",29.72992,-95.38892,AREA OF MINIMAL FLOOD HAZARD,X
29,"212 W DREW AVE, Houston, Texas 77006",29.74974,-95.38545,AREA OF MINIMAL FLOOD HAZARD,X
30,"2120 CONVERSE ST, Houston, Texas 77006",29.74973,-95.39062,AREA OF MINIMAL FLOOD HAZARD,X
31,"2120 DUNLAVY ST, Houston, Texas 77006",29.74629,-95.40238,AREA OF MINIMAL FLOOD HAZARD,X
32,"2120 GENESEE ST, Houston, Texas 77006",29.74991,-95.38415,AREA OF MINIMAL FLOOD HAZARD,X
33,"2120 GILLETTE ST, Houston, Texas 77006",29.75047,-95.38348,AREA OF MINIMAL FLOOD HAZARD,X
34,"2120 MASON ST, Houston, Texas 77006",29.74988,-95.385,AREA OF MINIMAL FLOOD HAZARD,X
35,"2120 WHITNEY ST, Houston, Texas 77006",29.74981,-95.38747,AREA OF MINIMAL FLOOD HAZARD,X
36,"2121 CROCKER ST, Houston, Texas 77006",29.74959,-95.38951,AREA OF MINIMAL FLOOD HAZARD,X
37,"2122 GILLETTE ST, Houston, Texas 77006",29.75041,-95.38347,AREA OF MINIMAL FLOOD HAZARD,X
38,"2123 GILLETTE ST, Houston, Texas 77006",29.75039,-95.38261,AREA OF MINIMAL FLOOD HAZARD,X
39,"2123 TAFT ST, Houston, Texas 77006",29.74987,-95.38547,AREA OF MINIMAL FLOOD HAZARD,X
40,"2124 GILLETTE ST, Houston, Texas 77006",29.75032,-95.3834,AREA OF MINIMAL FLOOD HAZARD,X
41,"2124 WHITNEY ST, Houston, Texas 77006",29.74973,-95.38747,AREA OF MINIMAL FLOOD HAZARD,X
42,"2126 GILLETTE ST, Houston, Texas 77006",29.75048,-95.38313,AREA OF MINIMAL FLOOD HAZARD,X
43,"2127 GILLETTE ST, Houston, Texas 77006",29.75024,-95.38261,AREA OF MINIMAL FLOOD HAZARD,X
44,"2127 TAFT ST, Houston, Texas 77006",29.74987,-95.38556,AREA OF MINIMAL FLOOD HAZARD,X
45,"2128 GILLETTE ST, Houston, Texas 77006",29.75042,-95.38313,AREA OF MINIMAL FLOOD HAZARD,X
46,"2128 WHITNEY ST, Houston, Texas 77006",29.74963,-95.38746,AREA OF MINIMAL FLOOD HAZARD,X
47,"213 AVONDALE ST, Houston, Texas 77006",29.74586,-95.38399,AREA OF MINIMAL FLOOD HAZARD,X
48,"213 DENNIS ST, Houston, Texas 77006",29.74885,-95.38084,AREA OF MINIMAL FLOOD HAZARD,X
49,"213 W DREW ST, Houston, Texas 77006",29.74944,-95.38541,AREA OF MINIMAL FLOOD HAZARD,X
50,"2130 GILLETTE ST, Houston, Texas 77006",29.75036,-95.38313,AREA OF MINIMAL FLOOD HAZARD,X
51,"2131 GILLETTE ST, Houston, Texas 77006",29.75024,-95.38272,AREA OF MINIMAL FLOOD HAZARD,X
52,"2132 GILLETTE ST, Houston, Texas 77006",29.75029,-95.38313,AREA OF MINIMAL FLOOD HAZARD,X
53,"2135 GILLETTE ST, Houston, Texas 77006",29.75024,-95.38285,AREA OF MINIMAL FLOOD HAZARD,X
54,"2139 GILLETTE ST, Houston, Texas 77006",29.7501,-95.38283,AREA OF MINIMAL FLOOD HAZARD,X
55,"214 BREMOND ST, Houston, Texas 77006",29.74967,-95.37992,AREA OF MINIMAL FLOOD HAZARD,X
56,"214 EMERSON ST, Houston, Texas 77006",29.7413,-95.38485,AREA OF MINIMAL FLOOD HAZARD,X
57,"214 HAWTHORNE ST A, Houston, Texas 77006",29.74262,-95.38269,AREA OF MINIMAL FLOOD HAZARD,X
58,"214 HAWTHORNE ST B, Houston, Texas 77006",29.74262,-95.38269,AREA OF MINIMAL FLOOD HAZARD,X
59,"214 WESTMORELAND ST, Houston, Texas 77006",29.74034,-95.38482,AREA OF MINIMAL FLOOD HAZARD,X
60,"2143 GILLETTE ST, Houston, Texas 77006",29.75005,-95.38273,AREA OF MINIMAL FLOOD HAZARD,X
61,"2147 GILLETTE ST, Houston, Texas 77006",29.75,-95.38265,AREA OF MINIMAL FLOOD HAZARD,X
62,"215 AVONDALE ST, Houston, Texas 77006",29.74569,-95.38399,AREA OF MINIMAL FLOOD HAZARD,X
63,"215 DENNIS ST, Houston, Texas 77006",29.7486,-95.38088,AREA OF MINIMAL FLOOD HAZARD,X
64,"215 EMERSON ST, Houston, Texas 77006",29.74181,-95.38482,AREA OF MINIMAL FLOOD HAZARD,X
65,"215 FARGO ST, Houston, Texas 77006",29.74869,-95.38545,AREA OF MINIMAL FLOOD HAZARD,X
66,"215 HAWTHORNE ST, Houston, Texas 77006",29.74222,-95.38276,AREA OF MINIMAL FLOOD HAZARD,X
67,"215 MARSHALL ST, Houston, Texas 77006",29.73999,-95.38496,AREA OF MINIMAL FLOOD HAZARD,X
68,"215 MCGOWEN ST, Houston, Texas 77006",29.74952,-95.38049,AREA OF MINIMAL FLOOD HAZARD,X
69,"215 PORTLAND ST, Houston, Texas 77006",29.72949,-95.38913,AREA OF MINIMAL FLOOD HAZARD,X
70,"215 WESTMORELAND ST, Houston, Texas 77006",29.74099,-95.38455,AREA OF MINIMAL FLOOD HAZARD,X
71,"216 BREMOND ST, Houston, Texas 77006",29.74961,-95.37997,AREA OF MINIMAL FLOOD HAZARD,X
72,"216 EMERSON ST, Houston, Texas 77006",29.74131,-95.38477,AREA OF MINIMAL FLOOD HAZARD,X
73,"216 HAWTHORNE ST A, Houston, Texas 77006",29.74283,-95.38278,AREA OF MINIMAL FLOOD HAZARD,X
74,"216 HAWTHORNE ST B, Houston, Texas 77006",29.74283,-95.38278,AREA OF MINIMAL FLOOD HAZARD,X
75,"216 STRATFORD ST 1, Houston, Texas 77006",29.74627,-95.38417,AREA OF MINIMAL FLOOD HAZARD,X
76,"216 STRATFORD ST 2, Houston, Texas 77006",29.74627,-95.38417,AREA OF MINIMAL FLOOD HAZARD,X
77,"216 STRATFORD ST 3, Houston, Texas 77006",29.74627,-95.38417,AREA OF MINIMAL FLOOD HAZARD,X
78,"216 STRATFORD ST 4, Houston, Texas 77006",29.74627,-95.38417,AREA OF MINIMAL FLOOD HAZARD,X
79,"216 STRATFORD ST 5, Houston, Texas 77006",29.74627,-95.38417,AREA OF MINIMAL FLOOD HAZARD,X
80,"216 W DREW AVE, Houston, Texas 77006",29.74974,-95.38556,AREA OF MINIMAL FLOOD HAZARD,X
81,"217 DENNIS ST, Houston, Texas 77006",29.74855,-95.3808,AREA OF MINIMAL FLOOD HAZARD,X
82,"217 MCGOWEN ST, Houston, Texas 77006",29.74948,-95.38043,AREA OF MINIMAL FLOOD HAZARD,X
83,"217 PORTLAND ST, Houston, Texas 77006",29.72951,-95.38918,AREA OF MINIMAL FLOOD HAZARD,X
84,"217 W DREW ST, Houston, Texas 77006",29.74945,-95.38549,AREA OF MINIMAL FLOOD HAZARD,X
85,"218 BREMOND ST, Houston, Texas 77006",29.74956,-95.38002,AREA OF MINIMAL FLOOD HAZARD,X
86,"218 EMERSON ST, Houston, Texas 77006",29.74131,-95.38469,AREA OF MINIMAL FLOOD HAZARD,X
87,"218 HAWTHORNE ST, Houston, Texas 77006",29.74267,-95.38293,AREA OF MINIMAL FLOOD HAZARD,X
88,"218 STRATFORD ST 1, Houston, Texas 77006",29.74627,-95.38442,AREA OF MINIMAL FLOOD HAZARD,X
89,"218 STRATFORD ST 2, Houston, Texas 77006",29.74627,-95.38442,AREA OF MINIMAL FLOOD HAZARD,X
90,"218 STRATFORD ST 3, Houston, Texas 77006",29.74627,-95.38442,AREA OF MINIMAL FLOOD HAZARD,X
91,"218 STRATFORD ST 4, Houston, Texas 77006",29.74627,-95.38442,AREA OF MINIMAL FLOOD HAZARD,X
92,"218 STRATFORD ST 5, Houston, Texas 77006",29.74627,-95.38442,AREA OF MINIMAL FLOOD HAZARD,X
93,"219 DENNIS ST, Houston, Texas 77006",29.7485,-95.38071,AREA OF MINIMAL FLOOD HAZARD,X
94,"219 EMERSON ST, Houston, Texas 77006",29.74181,-95.38466,AREA OF MINIMAL FLOOD HAZARD,X
95,"219 HAWTHORNE ST, Houston, Texas 77006",29.74221,-95.38297,AREA OF MINIMAL FLOOD HAZARD,X
96,"219 MCGOWEN ST, Houston, Texas 77006",29.74944,-95.38036,AREA OF MINIMAL FLOOD HAZARD,X
97,"219 PORTLAND ST, Houston, Texas 77006",29.7294,-95.38931,AREA OF MINIMAL FLOOD HAZARD,X
98,"22 COURTLANDT PL, Houston, Texas 77006",29.74383,-95.38538,AREA OF MINIMAL FLOOD HAZARD,X
99,"220 AVONDALE ST, Houston, Texas 77006",29.74529,-95.38447,AREA OF MINIMAL FLOOD HAZARD,X
100,"220 BREMOND ST, Houston, Texas 77006",29.74951,-95.38006,AREA OF MINIMAL FLOOD HAZARD,X
101,"220 EMERSON ST, Houston, Texas 77006",29.74131,-95.38461,AREA OF MINIMAL FLOOD HAZARD,X
102,"220 MARSHALL ST, Houston, Texas 77006",29.73949,-95.38448,AREA OF MINIMAL FLOOD HAZARD,X
103,"220 WESTMORELAND ST, Houston, Texas 77006",29.74034,-95.3846,AREA OF MINIMAL FLOOD HAZARD,X
104,"2200 MONTROSE BLVD, Houston, Texas 77006",29.74925,-95.39225,AREA OF MINIMAL FLOOD HAZARD,X
105,"2201 COMMONWEALTH ST, Houston, Texas 77006",29.74857,-95.39687,AREA OF MINIMAL FLOOD HAZARD,X
106,"2201 CROCKER ST, Houston, Texas 77006",29.74923,-95.38942,AREA OF MINIMAL FLOOD HAZARD,X
107,"2201 YUPON ST, Houston, Texas 77006",29.74759,-95.39831,AREA OF MINIMAL FLOOD HAZARD,X
108,"2202 COMMONWEALTH, Houston, Texas 77006",29.74841,-95.39719,AREA OF MINIMAL FLOOD HAZARD,X
109,"2202 WHITNEY ST, Houston, Texas 77006",29.74936,-95.38744,AREA OF MINIMAL FLOOD HAZARD,X
110,"2203 COMMONWEALTH ST, Houston, Texas 77006",29.74849,-95.39682,AREA OF MINIMAL FLOOD HAZARD,X
111,"2203 CROCKER ST, Houston, Texas 77006",29.74917,-95.38942,AREA OF MINIMAL FLOOD HAZARD,X
112,"2203 YUPON ST, Houston, Texas 77006",29.74751,-95.39827,AREA OF MINIMAL FLOOD HAZARD,X
113,"2204 CONVERSE ST, Houston, Texas 77006",29.74903,-95.39079,AREA OF MINIMAL FLOOD HAZARD,X
114,"2204 TAFT ST, Houston, Texas 77006",29.74927,-95.38586,AREA OF MINIMAL FLOOD HAZARD,X
115,"2204 WHITNEY ST, Houston, Texas 77006",29.74935,-95.38751,AREA OF MINIMAL FLOOD HAZARD,X
116,"2205 COMMONWEALTH ST, Houston, Texas 77006",29.74842,-95.39677,AREA OF MINIMAL FLOOD HAZARD,X
117,"2205 MORGAN ST, Houston, Texas 77006",29.74926,-95.38637,AREA OF MINIMAL FLOOD HAZARD,X
118,"2205 YUPON ST, Houston, Texas 77006",29.74743,-95.39822,AREA OF MINIMAL FLOOD HAZARD,X
119,"2206 CONVERSE ST, Houston, Texas 77006",29.74915,-95.39079,AREA OF MINIMAL FLOOD HAZARD,X
120,"2206 WHITNEY ST, Houston, Texas 77006",29.74935,-95.38758,AREA OF MINIMAL FLOOD HAZARD,X
121,"2208 COMMONWEALTH, Houston, Texas 77006",29.74796,-95.39713,AREA OF MINIMAL FLOOD HAZARD,X
122,"2208 CONVERSE ST, Houston, Texas 77006",29.74917,-95.39062,AREA OF MINIMAL FLOOD HAZARD,X
123,"2208 GENESEE ST, Houston, Texas 77006",29.74933,-95.38422,AREA OF MINIMAL FLOOD HAZARD,X
124,"2208 MASON ST, Houston, Texas 77006",29.74928,-95.38503,AREA OF MINIMAL FLOOD HAZARD,X
125,"2208 TAFT ST, Houston, Texas 77006",29.74927,-95.38599,AREA OF MINIMAL FLOOD HAZARD,X
126,"2208 WHITNEY ST, Houston, Texas 77006",29.74935,-95.38766,AREA OF MINIMAL FLOOD HAZARD,X
127,"2209 COMMONWEALTH ST, Houston, Texas 77006",29.74835,-95.39671,AREA OF MINIMAL FLOOD HAZARD,X
128,"2209 GRANT ST, Houston, Texas 77006",29.74916,-95.39093,AREA OF MINIMAL FLOOD HAZARD,X
129,"2209 MORGAN ST, Houston, Texas 77006",29.74927,-95.38625,AREA OF MINIMAL FLOOD HAZARD,X
130,"221 AVONDALE ST, Houston, Texas 77006",29.74565,-95.38434,AREA OF MINIMAL FLOOD HAZARD,X
131,"221 EMERSON ST, Houston, Texas 77006",29.74182,-95.3845,AREA OF MINIMAL FLOOD HAZARD,X
132,"221 MCGOWEN ST, Houston, Texas 77006",29.74929,-95.38023,AREA OF MINIMAL FLOOD HAZARD,X
133,"221 PORTLAND ST, Houston, Texas 77006",29.72949,-95.38933,AREA OF MINIMAL FLOOD HAZARD,X
134,"221 W DREW ST, Houston, Texas 77006",29.74945,-95.38557,AREA OF MINIMAL FLOOD HAZARD,X
135,"2210 CONVERSE ST, Houston, Texas 77006",29.7491,-95.39062,AREA OF MINIMAL FLOOD HAZARD,X
136,"2210 MASON ST, Houston, Texas 77006",29.74921,-95.38503,AREA OF MINIMAL FLOOD HAZARD,X
137,"2210 STANFORD ST, Houston, Texas 77006",29.74934,-95.38911,AREA OF MINIMAL FLOOD HAZARD,X
138,"2210 WHITNEY ST, Houston, Texas 77006",29.74922,-95.38763,AREA OF MINIMAL FLOOD HAZARD,X
139,"2211 COMMONWEALTH ST, Houston, Texas 77006",29.74829,-95.39668,AREA OF MINIMAL FLOOD HAZARD,X
140,"2212 CONVERSE ST, Houston, Texas 77006",29.74902,-95.39062,AREA OF MINIMAL FLOOD HAZARD,X
141,"2212 MASON ST, Houston, Texas 77006",29.74915,-95.38503,AREA OF MINIMAL FLOOD HAZARD,X
142,"2212 TAFT ST, Houston, Texas 77006",29.74927,-95.38606,AREA OF MINIMAL FLOOD HAZARD,X
143,"2212 WHITNEY ST, Houston, Texas 77006",29.74922,-95.38747,AREA OF MINIMAL FLOOD HAZARD,X
144,"2213 COMMONWEALTH ST, Houston, Texas 77006",29.74824,-95.39664,AREA OF MINIMAL FLOOD HAZARD,X
145,"2213 GRANT ST, Houston, Texas 77006",29.74904,-95.39093,AREA OF MINIMAL FLOOD HAZARD,X
146,"2214 MASON ST, Houston, Texas 77006",29.74909,-95.38503,AREA OF MINIMAL FLOOD HAZARD,X
147,"2214 STANFORD ST, Houston, Texas 77006",29.74908,-95.38911,AREA OF MINIMAL FLOOD HAZARD,X
148,"2215 COMMONWEALTH ST, Houston, Texas 77006",29.74818,-95.3966,AREA OF MINIMAL FLOOD HAZARD,X
149,"2215 MORGAN ST, Houston, Texas 77006",29.74926,-95.38615,AREA OF MINIMAL FLOOD HAZARD,X
150,"2216 MASON ST, Houston, Texas 77006",29.74901,-95.38503,AREA OF MINIMAL FLOOD HAZARD,X
151,"2216 TAFT ST, Houston, Texas 77006",29.74913,-95.38586,AREA OF MINIMAL FLOOD HAZARD,X
152,"2219 MORGAN ST, Houston, Texas 77006",29.74913,-95.38637,AREA OF MINIMAL FLOOD HAZARD,X
153,"222 AVONDALE ST, Houston, Texas 77006",29.74529,-95.38456,AREA OF MINIMAL FLOOD HAZARD,X
154,"222 EMERSON ST, Houston, Texas 77006",29.74131,-95.38453,AREA OF MINIMAL FLOOD HAZARD,X
155,"222 MARSHALL ST, Houston, Texas 77006",29.73949,-95.38429,AREA OF MINIMAL FLOOD HAZARD,X
156,"222 WESTMORELAND ST, Houston, Texas 77006",29.74034,-95.38436,AREA OF MINIMAL FLOOD HAZARD,X
157,"2220 TAFT ST, Houston, Texas 77006",29.74913,-95.38597,AREA OF MINIMAL FLOOD HAZARD,X
158,"2221 TAFT ST, Houston, Texas 77006",29.74921,-95.38556,AREA OF MINIMAL FLOOD HAZARD,X
159,"2223 HOPKINS ST, Houston, Texas 77006",29.74912,-95.38792,AREA OF MINIMAL FLOOD HAZARD,X
160,"2223 MORGAN ST, Houston, Texas 77006",29.74913,-95.38625,AREA OF MINIMAL FLOOD HAZARD,X
161,"2223 TAFT ST, Houston, Texas 77006",29.74911,-95.38552,AREA OF MINIMAL FLOOD HAZARD,X
162,"2224 TAFT ST, Houston, Texas 77006",29.74914,-95.38607,AREA OF MINIMAL FLOOD HAZARD,X
163,"2225 HOPKINS ST, Houston, Texas 77006",29.74904,-95.38792,AREA OF MINIMAL FLOOD HAZARD,X
164,"2225 TAFT ST, Houston, Texas 77006",29.74903,-95.38556,AREA OF MINIMAL FLOOD HAZARD,X
165,"2227 HOPKINS ST, Houston, Texas 77006",29.74895,-95.38792,AREA OF MINIMAL FLOOD HAZARD,X
166,"2227 MORGAN ST, Houston, Texas 77006",29.74913,-95.38615,AREA OF MINIMAL FLOOD HAZARD,X
167,"223 AVONDALE ST, Houston, Texas 77006",29.74578,-95.38435,AREA OF MINIMAL FLOOD HAZARD,X
168,"223 MCGOWEN ST, Houston, Texas 77006",29.74935,-95.38019,AREA OF MINIMAL FLOOD HAZARD,X
169,"223 PORTLAND ST, Houston, Texas 77006",29.72958,-95.38933,AREA OF MINIMAL FLOOD HAZARD,X
170,"224 AVONDALE ST, Houston, Texas 77006",29.74529,-95.38465,AREA OF MINIMAL FLOOD HAZARD,X
171,"224 B WILLARD ST, Houston, Texas 77006",29.75119,-95.38539,AREA OF MINIMAL FLOOD HAZARD,X
172,"224 C WILLARD ST, Houston, Texas 77006",29.75119,-95.38539,AREA OF MINIMAL FLOOD HAZARD,X
173,"224 EMERSON ST, Houston, Texas 77006",29.74131,-95.38445,AREA OF MINIMAL FLOOD HAZARD,X
174,"224 WILLARD ST A, Houston, Texas 77006",29.75119,-95.38539,AREA OF MINIMAL FLOOD HAZARD,X
175,"225 AVONDALE ST, Houston, Texas 77006",29.74589,-95.38435,AREA OF MINIMAL FLOOD HAZARD,X
176,"225 MCGOWEN ST, Houston, Texas 77006",29.74941,-95.38015,AREA OF MINIMAL FLOOD HAZARD,X
177,"227 AVONDALE ST, Houston, Texas 77006",29.74588,-95.3845,AREA OF MINIMAL FLOOD HAZARD,X
178,"227 MCGOWEN ST, Houston, Texas 77006",29.74945,-95.3801,AREA OF MINIMAL FLOOD HAZARD,X
179,"227 WESTHEIMER RD A, Houston, Texas 77006",29.74436,-95.38411,AREA OF MINIMAL FLOOD HAZARD,X
180,"227 WESTHEIMER RD B, Houston, Texas 77006",29.74436,-95.38411,AREA OF MINIMAL FLOOD HAZARD,X
181,"227 WESTHEIMER RD C, Houston, Texas 77006",29.74436,-95.38411,AREA OF MINIMAL FLOOD HAZARD,X
182,"228 A WILLARD ST, Houston, Texas 77006",29.75119,-95.38554,AREA OF MINIMAL FLOOD HAZARD,X
183,"228 B WILLARD ST, Houston, Texas 77006",29.75119,-95.38554,AREA OF MINIMAL FLOOD HAZARD,X
184,"228 C WILLARD ST, Houston, Texas 77006",29.75119,-95.38554,AREA OF MINIMAL FLOOD HAZARD,X
185,"229 AVONDALE ST, Houston, Texas 77006",29.74577,-95.3845,AREA OF MINIMAL FLOOD HAZARD,X
186,"2301 WAUGH DR, Houston, Texas 77006",29.74858,-95.39533,AREA OF MINIMAL FLOOD HAZARD,X
187,"2303 WHITNEY ST, Houston, Texas 77006",29.74858,-95.38695,AREA OF MINIMAL FLOOD HAZARD,X
188,"2304 CROCKER ST, Houston, Texas 77006",29.74868,-95.38984,AREA OF MINIMAL FLOOD HAZARD,X
189,"2304 DUNLAVY ST, Houston, Texas 77006",29.74545,-95.40237,AREA OF MINIMAL FLOOD HAZARD,X
190,"2304 MASON ST, Houston, Texas 77006",29.74876,-95.38508,AREA OF MINIMAL FLOOD HAZARD,X
191,"2304 WHITNEY ST, Houston, Texas 77006",29.74857,-95.38752,AREA OF MINIMAL FLOOD HAZARD,X
192,"2306 DUNLAVY ST, Houston, Texas 77006",29.74547,-95.40236,AREA OF MINIMAL FLOOD HAZARD,X
193,"2306 MASON ST, Houston, Texas 77006",29.74868,-95.38501,AREA OF MINIMAL FLOOD HAZARD,X
194,"2306 WAUGH DR, Houston, Texas 77006",29.7483,-95.39558,AREA OF MINIMAL FLOOD HAZARD,X
195,"2308 CONVERSE ST, Houston, Texas 77006",29.74867,-95.39074,AREA OF MINIMAL FLOOD HAZARD,X
196,"2308 WAUGH DR, Houston, Texas 77006",29.74825,-95.39549,AREA OF MINIMAL FLOOD HAZARD,X
197,"231 AVONDALE ST, Houston, Texas 77006",29.74564,-95.38451,AREA OF MINIMAL FLOOD HAZARD,X
198,"2310 CONVERSE ST, Houston, Texas 77006",29.74864,-95.39074,AREA OF MINIMAL FLOOD HAZARD,X
199,"2310 STANFORD ST, Houston, Texas 77006",29.74834,-95.38902,AREA OF MINIMAL FLOOD HAZARD,X
200,"2310 WAUGH DR, Houston, Texas 77006",29.7484,-95.39559,AREA OF MINIMAL FLOOD HAZARD,X
201,"2312 CONVERSE ST, Houston, Texas 77006",29.7485,-95.39073,AREA OF MINIMAL FLOOD HAZARD,X
202,"2312 WAUGH DR, Houston, Texas 77006",29.7481,-95.39552,AREA OF MINIMAL FLOOD HAZARD,X
203,"2314 CONVERSE ST 1, Houston, Texas 77006",29.74837,-95.39071,AREA OF MINIMAL FLOOD HAZARD,X
204,"2314 DUNLAVY, Houston, Texas 77006",29.74517,-95.40236,AREA OF MINIMAL FLOOD HAZARD,X
205,"2314 WAUGH DR, Houston, Texas 77006",29.74807,-95.3956,AREA OF MINIMAL FLOOD HAZARD,X
206,"2315 STANFORD ST, Houston, Texas 77006",29.7484,-95.38874,AREA OF MINIMAL FLOOD HAZARD,X
207,"2316 WAUGH DR, Houston, Texas 77006",29.74803,-95.39568,AREA OF MINIMAL FLOOD HAZARD,X
208,"2317 STANFORD ST, Houston, Texas 77006",29.74835,-95.38871,AREA OF MINIMAL FLOOD HAZARD,X
209,"2319 STANFORD ST, Houston, Texas 77006",29.74828,-95.38875,AREA OF MINIMAL FLOOD HAZARD,X
210,"232 EMERSON ST, Houston, Texas 77006",29.74132,-95.38405,AREA OF MINIMAL FLOOD HAZARD,X
211,"2321 COMMONWEALTH ST 2321, Houston, Texas 77006",29.74771,-95.39621,AREA OF MINIMAL FLOOD HAZARD,X
212,"2323 COMMONWEALTH ST 2323, Houston, Texas 77006",29.74771,-95.39631,AREA OF MINIMAL FLOOD HAZARD,X
213,"2323 YUPON ST, Houston, Texas 77006",29.74689,-95.39788,AREA OF MINIMAL FLOOD HAZARD,X
214,"2325 COMMONWEALTH ST 2325, Houston, Texas 77006",29.74761,-95.39636,AREA OF MINIMAL FLOOD HAZARD,X
215,"2327 COMMONWEALTH ST 2327, Houston, Texas 77006",29.74759,-95.39622,AREA OF MINIMAL FLOOD HAZARD,X
216,"235 PORTLAND ST, Houston, Texas 77006",29.72955,-95.38981,AREA OF MINIMAL FLOOD HAZARD,X
217,"239 PORTLAND ST, Houston, Texas 77006",29.72948,-95.38993,AREA OF MINIMAL FLOOD HAZARD,X
218,"24 COURTLANDT PL, Houston, Texas 77006",29.74384,-95.38576,AREA OF MINIMAL FLOOD HAZARD,X
219,"2400 YUPON ST, Houston, Texas 77006",29.74645,-95.39807,AREA OF MINIMAL FLOOD HAZARD,X
220,"2401 COMMONWEALTH ST, Houston, Texas 77006",29.74737,-95.3961,AREA OF MINIMAL FLOOD HAZARD,X
221,"2401 DUNLAVY ST, Houston, Texas 77006",29.74466,-95.40186,AREA OF MINIMAL FLOOD HAZARD,X
222,"2401 MANDELL ST, Houston, Texas 77006",29.74523,-95.4006,AREA OF MINIMAL FLOOD HAZARD,X
223,"2401 RIDGEWOOD ST, Houston, Texas 77006",29.74555,-95.39974,AREA OF MINIMAL FLOOD HAZARD,X
224,"2401 VAN BUREN ST, Houston, Texas 77006",29.74789,-95.39334,AREA OF MINIMAL FLOOD HAZARD,X
225,"2401 YOAKUM BLVD, Houston, Texas 77006",29.74791,-95.39253,AREA OF MINIMAL FLOOD HAZARD,X
226,"2402 COMMONWEALTH ST, Houston, Texas 77006",29.74694,-95.3966,AREA OF MINIMAL FLOOD HAZARD,X
227,"2402 MANDELL ST A, Houston, Texas 77006",29.74498,-95.40081,AREA OF MINIMAL FLOOD HAZARD,X
228,"2402 MANDELL ST B, Houston, Texas 77006",29.74498,-95.40081,AREA OF MINIMAL FLOOD HAZARD,X
229,"2402 MANDELL ST C, Houston, Texas 77006",29.74498,-95.40081,AREA OF MINIMAL FLOOD HAZARD,X
