,Address,Latitude,Longitude,Flood Description,Flood Zone
73,"3006 BALDWIN ST, Houston, Texas 77006",29.74629,-95.38187,AREA OF MINIMAL FLOOD HAZARD,X
74,"3007 BRAZOS ST, Houston, Texas 77006",29.74496,-95.38041,AREA OF MINIMAL FLOOD HAZARD,X
75,"301 DREW ST, Houston, Texas 77006",29.74771,-95.38076,AREA OF MINIMAL FLOOD HAZARD,X
76,"301 MCGOWEN ST, Houston, Texas 77006",29.74913,-95.37977,AREA OF MINIMAL FLOOD HAZARD,X
77,"301 W DREW ST, Houston, Texas 77006",29.74944,-95.38589,AREA OF MINIMAL FLOOD HAZARD,X
78,"301 WELCH ST, Houston, Texas 77006",29.75009,-95.38592,AREA OF MINIMAL FLOOD HAZARD,X
79,"3010 BALDWIN ST, Houston, Texas 77006",29.74629,-95.38194,AREA OF MINIMAL FLOOD HAZARD,X
80,"3010 BRAZOS ST, Houston, Texas 77006",29.74513,-95.38091,AREA OF MINIMAL FLOOD HAZARD,X
81,"3010 HELENA ST, Houston, Texas 77006",29.74594,-95.38323,AREA OF MINIMAL FLOOD HAZARD,X
82,"3012 BRAZOS ST, Houston, Texas 77006",29.74508,-95.38095,AREA OF MINIMAL FLOOD HAZARD,X
83,"3012 HELENA ST, Houston, Texas 77006",29.74588,-95.38325,AREA OF MINIMAL FLOOD HAZARD,X
84,"3014 BALDWIN ST, Houston, Texas 77006",29.74612,-95.38191,AREA OF MINIMAL FLOOD HAZARD,X
85,"3014 BRAZOS ST, Houston, Texas 77006",29.74503,-95.38099,AREA OF MINIMAL FLOOD HAZARD,X
86,"3018 BALDWIN ST, Houston, Texas 77006",29.74612,-95.38184,AREA OF MINIMAL FLOOD HAZARD,X
87,"302 AVONDALE ST A, Houston, Texas 77006",29.74519,-95.38511,AREA OF MINIMAL FLOOD HAZARD,X
88,"302 AVONDALE ST B, Houston, Texas 77006",29.74519,-95.38511,AREA OF MINIMAL FLOOD HAZARD,X
89,"302 AVONDALE ST C, Houston, Texas 77006",29.74519,-95.38511,AREA OF MINIMAL FLOOD HAZARD,X
90,"302 AVONDALE ST D, Houston, Texas 77006",29.74519,-95.38511,AREA OF MINIMAL FLOOD HAZARD,X
91,"302 AVONDALE ST E, Houston, Texas 77006",29.74519,-95.38511,AREA OF MINIMAL FLOOD HAZARD,X
92,"302 BREMOND ST, Houston, Texas 77006",29.74936,-95.37959,AREA OF MINIMAL FLOOD HAZARD,X
93,"302 DENNIS ST, Houston, Texas 77006",29.74802,-95.38061,AREA OF MINIMAL FLOOD HAZARD,X
94,"302 FARGO ST, Houston, Texas 77006",29.749,-95.38585,AREA OF MINIMAL FLOOD HAZARD,X
95,"302 W DREW ST, Houston, Texas 77006",29.74964,-95.38584,AREA OF MINIMAL FLOOD HAZARD,X
96,"3022 BALDWIN ST, Houston, Texas 77006",29.74612,-95.38178,AREA OF MINIMAL FLOOD HAZARD,X
97,"303 DREW ST, Houston, Texas 77006",29.74765,-95.38067,AREA OF MINIMAL FLOOD HAZARD,X
98,"303 FARGO ST, Houston, Texas 77006",29.74875,-95.3859,AREA OF MINIMAL FLOOD HAZARD,X
99,"303 HAWTHORNE ST, Houston, Texas 77006",29.74222,-95.3832,AREA OF MINIMAL FLOOD HAZARD,X
100,"303 MCGOWEN ST, Houston, Texas 77006",29.74909,-95.3797,AREA OF MINIMAL FLOOD HAZARD,X
101,"303 PEDEN ST, Houston, Texas 77006",29.75248,-95.38591,AREA OF MINIMAL FLOOD HAZARD,X
102,"303 WELCH ST, Houston, Texas 77006",29.75002,-95.38604,AREA OF MINIMAL FLOOD HAZARD,X
103,"304 AVONDALE ST A, Houston, Texas 77006",29.7453,-95.38524,AREA OF MINIMAL FLOOD HAZARD,X
104,"304 AVONDALE ST B, Houston, Texas 77006",29.7453,-95.38524,AREA OF MINIMAL FLOOD HAZARD,X
105,"304 AVONDALE ST C, Houston, Texas 77006",29.7453,-95.38524,AREA OF MINIMAL FLOOD HAZARD,X
106,"304 AVONDALE ST D, Houston, Texas 77006",29.7453,-95.38524,AREA OF MINIMAL FLOOD HAZARD,X
107,"304 BOMAR ST, Houston, Texas 77006",29.75171,-95.38603,AREA OF MINIMAL FLOOD HAZARD,X
108,"304 BREMOND ST, Houston, Texas 77006",29.74931,-95.37953,AREA OF MINIMAL FLOOD HAZARD,X
109,"304 HAWTHORNE ST, Houston, Texas 77006",29.74271,-95.38305,AREA OF MINIMAL FLOOD HAZARD,X
110,"305 DREW ST, Houston, Texas 77006",29.74768,-95.38052,AREA OF MINIMAL FLOOD HAZARD,X
111,"305 FARGO ST, Houston, Texas 77006",29.74875,-95.38606,AREA OF MINIMAL FLOOD HAZARD,X
112,"305 MCGOWEN ST, Houston, Texas 77006",29.74905,-95.37964,AREA OF MINIMAL FLOOD HAZARD,X
113,"305 PEDEN ST, Houston, Texas 77006",29.7524,-95.38604,AREA OF MINIMAL FLOOD HAZARD,X
114,"305 W DREW ST, Houston, Texas 77006",29.7494,-95.38597,AREA OF MINIMAL FLOOD HAZARD,X
115,"306 BOMAR ST, Houston, Texas 77006",29.75172,-95.38624,AREA OF MINIMAL FLOOD HAZARD,X
116,"306 BREMOND ST, Houston, Texas 77006",29.74928,-95.37947,AREA OF MINIMAL FLOOD HAZARD,X
117,"306 DREW ST, Houston, Texas 77006",29.74738,-95.38092,AREA OF MINIMAL FLOOD HAZARD,X
118,"306 FARGO ST, Houston, Texas 77006",29.749,-95.38596,AREA OF MINIMAL FLOOD HAZARD,X
119,"306 W DREW ST, Houston, Texas 77006",29.74966,-95.38604,AREA OF MINIMAL FLOOD HAZARD,X
120,"306 WILLARD ST, Houston, Texas 77006",29.75111,-95.38623,AREA OF MINIMAL FLOOD HAZARD,X
121,"307 BOMAR ST, Houston, Texas 77006",29.75137,-95.38622,AREA OF MINIMAL FLOOD HAZARD,X
122,"307 DREW ST, Houston, Texas 77006",29.74759,-95.38057,AREA OF MINIMAL FLOOD HAZARD,X
123,"307 FARGO ST, Houston, Texas 77006",29.74874,-95.38622,AREA OF MINIMAL FLOOD HAZARD,X
124,"307 MCGOWEN ST, Houston, Texas 77006",29.74902,-95.37958,AREA OF MINIMAL FLOOD HAZARD,X
125,"307 PEDEN ST, Houston, Texas 77006",29.7524,-95.38607,AREA OF MINIMAL FLOOD HAZARD,X
126,"307 WELCH ST, Houston, Texas 77006",29.75002,-95.3862,AREA OF MINIMAL FLOOD HAZARD,X
127,"307 WILLARD ST, Houston, Texas 77006",29.7507,-95.38621,AREA OF MINIMAL FLOOD HAZARD,X
128,"308 BOMAR ST, Houston, Texas 77006",29.75183,-95.38624,AREA OF MINIMAL FLOOD HAZARD,X
129,"308 BREMOND ST, Houston, Texas 77006",29.74924,-95.3794,AREA OF MINIMAL FLOOD HAZARD,X
130,"308 DENNIS ST, Houston, Texas 77006",29.74783,-95.38035,AREA OF MINIMAL FLOOD HAZARD,X
131,"308 HYDE PARK BLVD, Houston, Texas 77006",29.74772,-95.38598,AREA OF MINIMAL FLOOD HAZARD,X
132,"308 W DREW ST, Houston, Texas 77006",29.74968,-95.38621,AREA OF MINIMAL FLOOD HAZARD,X
133,"308 WELCH ST, Houston, Texas 77006",29.75043,-95.38621,AREA OF MINIMAL FLOOD HAZARD,X
134,"308 WILLARD ST, Houston, Texas 77006",29.75105,-95.38639,AREA OF MINIMAL FLOOD HAZARD,X
135,"309 DREW ST, Houston, Texas 77006",29.74751,-95.38045,AREA OF MINIMAL FLOOD HAZARD,X
136,"309 MCGOWEN ST, Houston, Texas 77006",29.749,-95.37955,AREA OF MINIMAL FLOOD HAZARD,X
137,"309 PEDEN ST, Houston, Texas 77006",29.75239,-95.38619,AREA OF MINIMAL FLOOD HAZARD,X
138,"309 W DREW ST, Houston, Texas 77006",29.7494,-95.38606,AREA OF MINIMAL FLOOD HAZARD,X
139,"310 BOMAR ST, Houston, Texas 77006",29.75192,-95.38624,AREA OF MINIMAL FLOOD HAZARD,X
140,"310 BREMOND ST, Houston, Texas 77006",29.7492,-95.37935,AREA OF MINIMAL FLOOD HAZARD,X
141,"310 DENNIS ST, Houston, Texas 77006",29.74793,-95.38031,AREA OF MINIMAL FLOOD HAZARD,X
142,"310 DREW ST, Houston, Texas 77006",29.7473,-95.38079,AREA OF MINIMAL FLOOD HAZARD,X
143,"310 FARGO ST, Houston, Texas 77006",29.749,-95.38605,AREA OF MINIMAL FLOOD HAZARD,X
144,"310 HYDE PARK BLVD, Houston, Texas 77006",29.74772,-95.38606,AREA OF MINIMAL FLOOD HAZARD,X
145,"310 WELCH ST, Houston, Texas 77006",29.75037,-95.38632,AREA OF MINIMAL FLOOD HAZARD,X
146,"3104 BAGBY ST, Houston, Texas 77006",29.74517,-95.38198,AREA OF MINIMAL FLOOD HAZARD,X
147,"3104 BAGBY ST B, Houston, Texas 77006",29.74517,-95.38198,AREA OF MINIMAL FLOOD HAZARD,X
148,"3104 BAGBY ST C, Houston, Texas 77006",29.74517,-95.38198,AREA OF MINIMAL FLOOD HAZARD,X
149,"311 FAIRVIEW AVE, Houston, Texas 77006",29.74807,-95.38621,AREA OF MINIMAL FLOOD HAZARD,X
150,"311 MCGOWEN ST, Houston, Texas 77006",29.74896,-95.37948,AREA OF MINIMAL FLOOD HAZARD,X
151,"311 PEDEN ST, Houston, Texas 77006",29.7524,-95.38622,AREA OF MINIMAL FLOOD HAZARD,X
152,"312 BOMAR ST, Houston, Texas 77006",29.75203,-95.38624,AREA OF MINIMAL FLOOD HAZARD,X
153,"312 BREMOND ST, Houston, Texas 77006",29.74917,-95.37928,AREA OF MINIMAL FLOOD HAZARD,X
154,"312 PEDEN ST, Houston, Texas 77006",29.75284,-95.38622,AREA OF MINIMAL FLOOD HAZARD,X
155,"312 WELCH ST, Houston, Texas 77006",29.75037,-95.3864,AREA OF MINIMAL FLOOD HAZARD,X
156,"314 BOMAR ST, Houston, Texas 77006",29.75216,-95.38631,AREA OF MINIMAL FLOOD HAZARD,X
157,"314 FARGO ST, Houston, Texas 77006",29.749,-95.38616,AREA OF MINIMAL FLOOD HAZARD,X
158,"314 PEDEN ST, Houston, Texas 77006",29.75284,-95.38638,AREA OF MINIMAL FLOOD HAZARD,X
159,"315 PEDEN ST, Houston, Texas 77006",29.7524,-95.38638,AREA OF MINIMAL FLOOD HAZARD,X
160,"315 W DREW ST, Houston, Texas 77006",29.7494,-95.38616,AREA OF MINIMAL FLOOD HAZARD,X
161,"315 WILLARD ST, Houston, Texas 77006",29.7507,-95.38637,AREA OF MINIMAL FLOOD HAZARD,X
162,"318 FARGO ST, Houston, Texas 77006",29.74899,-95.38625,AREA OF MINIMAL FLOOD HAZARD,X
163,"318 HAWTHORNE ST, Houston, Texas 77006",29.74266,-95.38372,AREA OF MINIMAL FLOOD HAZARD,X
164,"319 W DREW ST, Houston, Texas 77006",29.7494,-95.38626,AREA OF MINIMAL FLOOD HAZARD,X
165,"32 PINEDALE ST, Houston, Texas 77006",29.72919,-95.38955,AREA OF MINIMAL FLOOD HAZARD,X
166,"320 PEDEN ST, Houston, Texas 77006",29.75283,-95.38654,AREA OF MINIMAL FLOOD HAZARD,X
167,"322 FARGO ST, Houston, Texas 77006",29.74899,-95.38636,AREA OF MINIMAL FLOOD HAZARD,X
168,"322 PEDEN ST, Houston, Texas 77006",29.75286,-95.38658,AREA OF MINIMAL FLOOD HAZARD,X
169,"323 W DREW ST, Houston, Texas 77006",29.74939,-95.38637,AREA OF MINIMAL FLOOD HAZARD,X
170,"324 BOMAR ST, Houston, Texas 77006",29.7519,-95.38646,AREA OF MINIMAL FLOOD HAZARD,X
171,"324 HAWTHORNE ST, Houston, Texas 77006",29.7427,-95.38385,AREA OF MINIMAL FLOOD HAZARD,X
172,"326 BOMAR ST, Houston, Texas 77006",29.752,-95.38647,AREA OF MINIMAL FLOOD HAZARD,X
173,"328 BOMAR ST, Houston, Texas 77006",29.75214,-95.38643,AREA OF MINIMAL FLOOD HAZARD,X
174,"328 W ALABAMA ST, Houston, Texas 77006",29.73914,-95.38463,AREA OF MINIMAL FLOOD HAZARD,X
175,"330 BOMAR ST, Houston, Texas 77006",29.75216,-95.38651,AREA OF MINIMAL FLOOD HAZARD,X
176,"3300 TAFT ST, Houston, Texas 77006",29.74398,-95.3861,AREA OF MINIMAL FLOOD HAZARD,X
177,"3300 TAFT ST A, Houston, Texas 77006",29.74398,-95.3861,AREA OF MINIMAL FLOOD HAZARD,X
178,"3300 TAFT ST B, Houston, Texas 77006",29.74398,-95.3861,AREA OF MINIMAL FLOOD HAZARD,X
179,"3300 TAFT ST C, Houston, Texas 77006",29.74398,-95.3861,AREA OF MINIMAL FLOOD HAZARD,X
180,"3300 TAFT ST D, Houston, Texas 77006",29.74398,-95.3861,AREA OF MINIMAL FLOOD HAZARD,X
181,"3300 TAFT ST E, Houston, Texas 77006",29.74398,-95.3861,AREA OF MINIMAL FLOOD HAZARD,X
182,"3300 TAFT ST F, Houston, Texas 77006",29.74398,-95.3861,AREA OF MINIMAL FLOOD HAZARD,X
183,"3304 YUPON ST, Houston, Texas 77006",29.74301,-95.39603,AREA OF MINIMAL FLOOD HAZARD,X
184,"3306 YUPON ST, Houston, Texas 77006",29.74288,-95.39603,AREA OF MINIMAL FLOOD HAZARD,X
185,"3310 YUPON ST, Houston, Texas 77006",29.74258,-95.39602,AREA OF MINIMAL FLOOD HAZARD,X
186,"332 BOMAR ST, Houston, Texas 77006",29.75215,-95.38658,AREA OF MINIMAL FLOOD HAZARD,X
187,"332 W ALABAMA ST, Houston, Texas 77006",29.73925,-95.38463,AREA OF MINIMAL FLOOD HAZARD,X
188,"3330 GRAUSTARK ST, Houston, Texas 77006",29.74274,-95.39497,AREA OF MINIMAL FLOOD HAZARD,X
189,"3330 WHITNEY ST, Houston, Texas 77006",29.74278,-95.38738,AREA OF MINIMAL FLOOD HAZARD,X
190,"3332 GRAUSTARK ST, Houston, Texas 77006",29.74261,-95.39497,AREA OF MINIMAL FLOOD HAZARD,X
191,"3332 WHITNEY ST, Houston, Texas 77006",29.74271,-95.38738,AREA OF MINIMAL FLOOD HAZARD,X
192,"3334 WHITNEY ST, Houston, Texas 77006",29.74264,-95.38738,AREA OF MINIMAL FLOOD HAZARD,X
193,"3336 WHITNEY ST, Houston, Texas 77006",29.74257,-95.38738,AREA OF MINIMAL FLOOD HAZARD,X
194,"334 BOMAR ST, Houston, Texas 77006",29.75215,-95.38664,AREA OF MINIMAL FLOOD HAZARD,X
195,"336 BOMAR ST, Houston, Texas 77006",29.752,-95.38662,AREA OF MINIMAL FLOOD HAZARD,X
196,"338 BOMAR ST, Houston, Texas 77006",29.75189,-95.38662,AREA OF MINIMAL FLOOD HAZARD,X
197,"340 BOMAR ST, Houston, Texas 77006",29.75173,-95.38649,AREA OF MINIMAL FLOOD HAZARD,X
198,"3401 AUDUBON PL, Houston, Texas 77006",29.74222,-95.38632,AREA OF MINIMAL FLOOD HAZARD,X
199,"3401 GRAUSTARK ST, Houston, Texas 77006",29.74218,-95.39459,AREA OF MINIMAL FLOOD HAZARD,X
200,"3401 ROSELAND ST, Houston, Texas 77006",29.74225,-95.38972,AREA OF MINIMAL FLOOD HAZARD,X
201,"3401 STANFORD ST, Houston, Texas 77006",29.74224,-95.38882,AREA OF MINIMAL FLOOD HAZARD,X
202,"3402 MOUNT VERNON ST, Houston, Texas 77006",29.74217,-95.39405,AREA OF MINIMAL FLOOD HAZARD,X
203,"3403 ROSELAND ST, Houston, Texas 77006",29.74218,-95.38972,AREA OF MINIMAL FLOOD HAZARD,X
204,"3403 STANFORD ST, Houston, Texas 77006",29.74215,-95.38876,AREA OF MINIMAL FLOOD HAZARD,X
205,"3404 YOAKUM BLVD, Houston, Texas 77006",29.74217,-95.39285,AREA OF MINIMAL FLOOD HAZARD,X
206,"3404 YUPON ST, Houston, Texas 77006",29.742,-95.39602,AREA OF MINIMAL FLOOD HAZARD,X
207,"3405 ROSELAND ST, Houston, Texas 77006",29.74211,-95.38972,AREA OF MINIMAL FLOOD HAZARD,X
208,"3405 STANFORD ST, Houston, Texas 77006",29.74209,-95.38876,AREA OF MINIMAL FLOOD HAZARD,X
209,"3405 YUPON ST, Houston, Texas 77006",29.74183,-95.39548,AREA OF MINIMAL FLOOD HAZARD,X
210,"3405 YUPON ST A, Houston, Texas 77006",29.74183,-95.39548,AREA OF MINIMAL FLOOD HAZARD,X
211,"3406 MOUNT VERNON ST, Houston, Texas 77006",29.74201,-95.39408,AREA OF MINIMAL FLOOD HAZARD,X
212,"3406 YOAKUM BLVD, Houston, Texas 77006",29.7421,-95.39285,AREA OF MINIMAL FLOOD HAZARD,X
213,"3407 ROSELAND ST, Houston, Texas 77006",29.74204,-95.38972,AREA OF MINIMAL FLOOD HAZARD,X
214,"3407 STANFORD ST, Houston, Texas 77006",29.74203,-95.38876,AREA OF MINIMAL FLOOD HAZARD,X
215,"3407 YUPON ST, Houston, Texas 77006",29.74172,-95.39547,AREA OF MINIMAL FLOOD HAZARD,X
216,"3408 MOUNT VERNON ST, Houston, Texas 77006",29.74188,-95.39408,AREA OF MINIMAL FLOOD HAZARD,X
217,"3408 YOAKUM BLVD, Houston, Texas 77006",29.74201,-95.39287,AREA OF MINIMAL FLOOD HAZARD,X
218,"3409 MOUNT VERNON ST, Houston, Texas 77006",29.74189,-95.39354,AREA OF MINIMAL FLOOD HAZARD,X
219,"3409 ROSELAND ST, Houston, Texas 77006",29.74197,-95.38972,AREA OF MINIMAL FLOOD HAZARD,X
220,"3409 STANFORD ST, Houston, Texas 77006",29.74197,-95.38876,AREA OF MINIMAL FLOOD HAZARD,X
221,"3410 BURLINGTON ST, Houston, Texas 77006",29.74184,-95.38232,AREA OF MINIMAL FLOOD HAZARD,X
222,"3410 GARROTT ST, Houston, Texas 77006",29.74196,-95.38576,AREA OF MINIMAL FLOOD HAZARD,X
223,"3410 MOUNT VERNON ST, Houston, Texas 77006",29.74173,-95.39397,AREA OF MINIMAL FLOOD HAZARD,X
224,"3410 YOAKUM BLVD, Houston, Texas 77006",29.74192,-95.39288,AREA OF MINIMAL FLOOD HAZARD,X
225,"3410 YUPON ST, Houston, Texas 77006",29.74187,-95.39601,AREA OF MINIMAL FLOOD HAZARD,X
226,"3411 GRAUSTARK ST, Houston, Texas 77006",29.74173,-95.39448,AREA OF MINIMAL FLOOD HAZARD,X
227,"3411 MOUNT VERNON ST, Houston, Texas 77006",29.74175,-95.39353,AREA OF MINIMAL FLOOD HAZARD,X
228,"3411 ROSELAND ST, Houston, Texas 77006",29.7419,-95.38972,AREA OF MINIMAL FLOOD HAZARD,X
229,"3411 STANFORD ST, Houston, Texas 77006",29.74191,-95.38876,AREA OF MINIMAL FLOOD HAZARD,X
230,"3412 AUDUBON PL, Houston, Texas 77006",29.74177,-95.38675,AREA OF MINIMAL FLOOD HAZARD,X
231,"3412 GARROTT ST, Houston, Texas 77006",29.74181,-95.38576,AREA OF MINIMAL FLOOD HAZARD,X
