,Address,Latitude,Longitude,Flood Description,Flood Zone
42,"1300 VASSAR ST, Houston, Texas 77006",29.73102,-95.39502,AREA OF MINIMAL FLOOD HAZARD,X
43,"1301 BOMAR ST, Houston, Texas 77006",29.75148,-95.39571,AREA OF MINIMAL FLOOD HAZARD,X
44,"1301 HAROLD ST, Houston, Texas 77006",29.74102,-95.39495,AREA OF MINIMAL FLOOD HAZARD,X
45,"1301 HYDE PARK BLVD, Houston, Texas 77006",29.74712,-95.39368,AREA OF MINIMAL FLOOD HAZARD,X
46,"1301 KIPLING ST, Houston, Texas 77006",29.74018,-95.39495,AREA OF MINIMAL FLOOD HAZARD,X
47,"1301 MILFORD ST, Houston, Texas 77006",29.72897,-95.39493,AREA OF MINIMAL FLOOD HAZARD,X
48,"1301 PEDEN ST, Houston, Texas 77006",29.75218,-95.39604,AREA OF MINIMAL FLOOD HAZARD,X
49,"1302 BANKS ST, Houston, Texas 77006",29.73005,-95.39526,AREA OF MINIMAL FLOOD HAZARD,X
50,"1302 HAROLD ST, Houston, Texas 77006",29.74144,-95.39507,AREA OF MINIMAL FLOOD HAZARD,X
51,"1302 HAWTHORNE ST, Houston, Texas 77006",29.74247,-95.39497,AREA OF MINIMAL FLOOD HAZARD,X
52,"1302 HYDE PARK BLVD, Houston, Texas 77006",29.74754,-95.39388,AREA OF MINIMAL FLOOD HAZARD,X
53,"1302 MARSHALL ST, Houston, Texas 77006",29.73978,-95.39496,AREA OF MINIMAL FLOOD HAZARD,X
54,"1302 MILFORD ST, Houston, Texas 77006",29.72949,-95.39485,AREA OF MINIMAL FLOOD HAZARD,X
55,"1302 PEDEN AVE, Houston, Texas 77006",29.75259,-95.39607,AREA OF MINIMAL FLOOD HAZARD,X
56,"1303 BOMAR ST, Houston, Texas 77006",29.75148,-95.39586,AREA OF MINIMAL FLOOD HAZARD,X
57,"1303 HYDE PARK BLVD, Houston, Texas 77006",29.74711,-95.39376,AREA OF MINIMAL FLOOD HAZARD,X
58,"1303 PEDEN ST, Houston, Texas 77006",29.75221,-95.3961,AREA OF MINIMAL FLOOD HAZARD,X
59,"1304 BOMAR ST, Houston, Texas 77006",29.75188,-95.39587,AREA OF MINIMAL FLOOD HAZARD,X
60,"1304 CASTLE COURT BLVD, Houston, Texas 77006",29.73278,-95.39497,AREA OF MINIMAL FLOOD HAZARD,X
61,"1304 CASTLE COURT BLVD A, Houston, Texas 77006",29.73278,-95.39497,AREA OF MINIMAL FLOOD HAZARD,X
62,"1304 HAWTHORNE ST, Houston, Texas 77006",29.74247,-95.39514,AREA OF MINIMAL FLOOD HAZARD,X
63,"1304 HYDE PARK BLVD, Houston, Texas 77006",29.74754,-95.39404,AREA OF MINIMAL FLOOD HAZARD,X
64,"1304 VASSAR ST, Houston, Texas 77006",29.73096,-95.39532,AREA OF MINIMAL FLOOD HAZARD,X
65,"1304 WELCH ST, Houston, Texas 77006",29.75056,-95.39555,AREA OF MINIMAL FLOOD HAZARD,X
66,"1304 WILLARD ST, Houston, Texas 77006",29.75122,-95.3954,AREA OF MINIMAL FLOOD HAZARD,X
67,"1305 HYDE PARK BLVD, Houston, Texas 77006",29.74711,-95.39383,AREA OF MINIMAL FLOOD HAZARD,X
68,"1305 KIPLING ST, Houston, Texas 77006",29.74018,-95.3951,AREA OF MINIMAL FLOOD HAZARD,X
69,"1305 PEDEN ST, Houston, Texas 77006",29.75218,-95.3962,AREA OF MINIMAL FLOOD HAZARD,X
70,"1305 SOUTH BLVD, Houston, Texas 77006",29.72619,-95.39502,AREA OF MINIMAL FLOOD HAZARD,X
71,"1305 WELCH ST, Houston, Texas 77006",29.75022,-95.39568,AREA OF MINIMAL FLOOD HAZARD,X
72,"1306 CASTLE COURT BLVD, Houston, Texas 77006",29.73278,-95.39511,AREA OF MINIMAL FLOOD HAZARD,X
73,"1306 CASTLE COURT BLVD A, Houston, Texas 77006",29.73278,-95.39511,AREA OF MINIMAL FLOOD HAZARD,X
74,"1306 CASTLE COURT BLVD B, Houston, Texas 77006",29.73278,-95.39511,AREA OF MINIMAL FLOOD HAZARD,X
75,"1306 FAIRVIEW AVE, Houston, Texas 77006",29.7483,-95.39406,AREA OF MINIMAL FLOOD HAZARD,X
76,"1306 HAWTHORNE ST, Houston, Texas 77006",29.74261,-95.39514,AREA OF MINIMAL FLOOD HAZARD,X
77,"1306 MARSHALL ST, Houston, Texas 77006",29.73982,-95.39514,AREA OF MINIMAL FLOOD HAZARD,X
78,"1306 MILFORD ST, Houston, Texas 77006",29.72942,-95.39501,AREA OF MINIMAL FLOOD HAZARD,X
79,"1306 WILLARD ST, Houston, Texas 77006",29.75121,-95.39556,AREA OF MINIMAL FLOOD HAZARD,X
80,"1307 BANKS ST, Houston, Texas 77006",29.72972,-95.39503,AREA OF MINIMAL FLOOD HAZARD,X
81,"1307 HAROLD ST, Houston, Texas 77006",29.74102,-95.39511,AREA OF MINIMAL FLOOD HAZARD,X
82,"1307 HYDE PARK BLVD, Houston, Texas 77006",29.74711,-95.39391,AREA OF MINIMAL FLOOD HAZARD,X
83,"1307 MARSHALL ST, Houston, Texas 77006",29.73933,-95.39537,AREA OF MINIMAL FLOOD HAZARD,X
84,"1308 BANKS ST, Houston, Texas 77006",29.72999,-95.39549,AREA OF MINIMAL FLOOD HAZARD,X
85,"1308 BOMAR ST, Houston, Texas 77006",29.75187,-95.39619,AREA OF MINIMAL FLOOD HAZARD,X
86,"1308 FAIRVIEW AVE, Houston, Texas 77006",29.7483,-95.39422,AREA OF MINIMAL FLOOD HAZARD,X
87,"1308 HAWTHORNE ST, Houston, Texas 77006",29.74273,-95.39514,AREA OF MINIMAL FLOOD HAZARD,X
88,"1308 PEDEN ST, Houston, Texas 77006",29.75266,-95.39635,AREA OF MINIMAL FLOOD HAZARD,X
89,"1308 VASSAR ST, Houston, Texas 77006",29.73091,-95.39549,AREA OF MINIMAL FLOOD HAZARD,X
90,"1308 WELCH ST, Houston, Texas 77006",29.75055,-95.39569,AREA OF MINIMAL FLOOD HAZARD,X
91,"1308 WILLARD ST, Houston, Texas 77006",29.75121,-95.3957,AREA OF MINIMAL FLOOD HAZARD,X
92,"1309 BOMAR ST, Houston, Texas 77006",29.75148,-95.39617,AREA OF MINIMAL FLOOD HAZARD,X
93,"1309 CASTLE CT, Houston, Texas 77006",29.73239,-95.39519,AREA OF MINIMAL FLOOD HAZARD,X
94,"1309 HAROLD ST, Houston, Texas 77006",29.74102,-95.39526,AREA OF MINIMAL FLOOD HAZARD,X
95,"1309 HYDE PARK BLVD, Houston, Texas 77006",29.74698,-95.39387,AREA OF MINIMAL FLOOD HAZARD,X
96,"1309 KIPLING ST, Houston, Texas 77006",29.74018,-95.39526,AREA OF MINIMAL FLOOD HAZARD,X
97,"1309 MARSHALL ST, Houston, Texas 77006",29.73932,-95.39555,AREA OF MINIMAL FLOOD HAZARD,X
98,"1309 NORTH BLVD, Houston, Texas 77006",29.72758,-95.39541,AREA OF MINIMAL FLOOD HAZARD,X
99,"1309 PEDEN ST, Houston, Texas 77006",29.75218,-95.39635,AREA OF MINIMAL FLOOD HAZARD,X
100,"1309 VASSAR ST, Houston, Texas 77006",29.73026,-95.3954,AREA OF MINIMAL FLOOD HAZARD,X
101,"1309 WILLARD ST, Houston, Texas 77006",29.75083,-95.3957,AREA OF MINIMAL FLOOD HAZARD,X
102,"1310 BOMAR ST, Houston, Texas 77006",29.75187,-95.39634,AREA OF MINIMAL FLOOD HAZARD,X
103,"1310 HAROLD ST 5, Houston, Texas 77006",29.74146,-95.39531,AREA OF MINIMAL FLOOD HAZARD,X
104,"1310 HAWTHORNE ST, Houston, Texas 77006",29.74273,-95.39533,AREA OF MINIMAL FLOOD HAZARD,X
105,"1310 KIPLING ST, Houston, Texas 77006",29.74068,-95.39526,AREA OF MINIMAL FLOOD HAZARD,X
106,"1310 MARSHALL ST, Houston, Texas 77006",29.73982,-95.39533,AREA OF MINIMAL FLOOD HAZARD,X
107,"1310 MILFORD ST, Houston, Texas 77006",29.72936,-95.39521,AREA OF MINIMAL FLOOD HAZARD,X
108,"1310 PEDEN ST, Houston, Texas 77006",29.75265,-95.39651,AREA OF MINIMAL FLOOD HAZARD,X
109,"1310 SOUTH BLVD, Houston, Texas 77006",29.72702,-95.39541,AREA OF MINIMAL FLOOD HAZARD,X
110,"1310 WILLARD ST, Houston, Texas 77006",29.75121,-95.39585,AREA OF MINIMAL FLOOD HAZARD,X
111,"1311 BANKS ST, Houston, Texas 77006",29.72964,-95.39522,AREA OF MINIMAL FLOOD HAZARD,X
112,"1311 BOMAR ST, Houston, Texas 77006",29.75147,-95.39633,AREA OF MINIMAL FLOOD HAZARD,X
113,"1311 CASTLE CT A, Houston, Texas 77006",29.73231,-95.39538,AREA OF MINIMAL FLOOD HAZARD,X
114,"1311 CASTLE CT B, Houston, Texas 77006",29.73231,-95.39538,AREA OF MINIMAL FLOOD HAZARD,X
115,"1311 CASTLE CT C, Houston, Texas 77006",29.73231,-95.39538,AREA OF MINIMAL FLOOD HAZARD,X
116,"1311 HAROLD ST, Houston, Texas 77006",29.74113,-95.39542,AREA OF MINIMAL FLOOD HAZARD,X
117,"1311 HYDE PARK BLVD, Houston, Texas 77006",29.74715,-95.39404,AREA OF MINIMAL FLOOD HAZARD,X
118,"1311 KIPLING ST, Houston, Texas 77006",29.74018,-95.39541,AREA OF MINIMAL FLOOD HAZARD,X
119,"1311 PEDEN ST, Houston, Texas 77006",29.75217,-95.39651,AREA OF MINIMAL FLOOD HAZARD,X
120,"1311 SOUTH BLVD, Houston, Texas 77006",29.72616,-95.39569,AREA OF MINIMAL FLOOD HAZARD,X
121,"1312 BOMAR ST, Houston, Texas 77006",29.75187,-95.3965,AREA OF MINIMAL FLOOD HAZARD,X
122,"1312 CASTLE CT, Houston, Texas 77006",29.73285,-95.39549,AREA OF MINIMAL FLOOD HAZARD,X
123,"1312 HAROLD ST 4, Houston, Texas 77006",29.74146,-95.39539,AREA OF MINIMAL FLOOD HAZARD,X
124,"1312 HAWTHORNE ST, Houston, Texas 77006",29.74261,-95.39532,AREA OF MINIMAL FLOOD HAZARD,X
125,"1312 PEDEN ST, Houston, Texas 77006",29.75265,-95.39667,AREA OF MINIMAL FLOOD HAZARD,X
126,"1312 VASSAR ST, Houston, Texas 77006",29.7309,-95.39566,AREA OF MINIMAL FLOOD HAZARD,X
127,"1312 WELCH ST, Houston, Texas 77006",29.75048,-95.39601,AREA OF MINIMAL FLOOD HAZARD,X
128,"1312 WILLARD ST, Houston, Texas 77006",29.75121,-95.39601,AREA OF MINIMAL FLOOD HAZARD,X
129,"1313 BOMAR ST, Houston, Texas 77006",29.75147,-95.39649,AREA OF MINIMAL FLOOD HAZARD,X
130,"1313 HAROLD ST, Houston, Texas 77006",29.74099,-95.39542,AREA OF MINIMAL FLOOD HAZARD,X
131,"1313 VASSAR ST, Houston, Texas 77006",29.73029,-95.39565,AREA OF MINIMAL FLOOD HAZARD,X
132,"1313 WILLARD ST, Houston, Texas 77006",29.75081,-95.396,AREA OF MINIMAL FLOOD HAZARD,X
133,"1314 BANKS ST, Houston, Texas 77006",29.72997,-95.3957,AREA OF MINIMAL FLOOD HAZARD,X
134,"1314 BOMAR ST, Houston, Texas 77006",29.75186,-95.39666,AREA OF MINIMAL FLOOD HAZARD,X
135,"1314 CASTLE CT, Houston, Texas 77006",29.73285,-95.39561,AREA OF MINIMAL FLOOD HAZARD,X
136,"1314 FAIRVIEW AVE, Houston, Texas 77006",29.7483,-95.39454,AREA OF MINIMAL FLOOD HAZARD,X
137,"1314 HAROLD ST 3, Houston, Texas 77006",29.74143,-95.39547,AREA OF MINIMAL FLOOD HAZARD,X
138,"1314 HAWTHORNE ST, Houston, Texas 77006",29.74247,-95.39532,AREA OF MINIMAL FLOOD HAZARD,X
139,"1314 MILFORD ST, Houston, Texas 77006",29.72934,-95.39541,AREA OF MINIMAL FLOOD HAZARD,X
140,"1314 NORTH BLVD, Houston, Texas 77006",29.72844,-95.39563,AREA OF MINIMAL FLOOD HAZARD,X
141,"1314 PEDEN ST, Houston, Texas 77006",29.75265,-95.39682,AREA OF MINIMAL FLOOD HAZARD,X
142,"1314 SOUTH BLVD, Houston, Texas 77006",29.72701,-95.39598,AREA OF MINIMAL FLOOD HAZARD,X
143,"1314 WELCH ST, Houston, Texas 77006",29.75057,-95.39619,AREA OF MINIMAL FLOOD HAZARD,X
144,"1314 WELCH ST A, Houston, Texas 77006",29.75057,-95.39619,AREA OF MINIMAL FLOOD HAZARD,X
145,"1314 WILLARD ST, Houston, Texas 77006",29.7512,-95.39617,AREA OF MINIMAL FLOOD HAZARD,X
146,"1315 BANKS ST, Houston, Texas 77006",29.72959,-95.39546,AREA OF MINIMAL FLOOD HAZARD,X
147,"1315 CASTLE CT, Houston, Texas 77006",29.73239,-95.39552,AREA OF MINIMAL FLOOD HAZARD,X
148,"1315 HAROLD ST, Houston, Texas 77006",29.74088,-95.39542,AREA OF MINIMAL FLOOD HAZARD,X
149,"1315 HYDE PARK BLVD, Houston, Texas 77006",29.74705,-95.39404,AREA OF MINIMAL FLOOD HAZARD,X
150,"1315 MILFORD ST, Houston, Texas 77006",29.72894,-95.39527,AREA OF MINIMAL FLOOD HAZARD,X
151,"1315 PEDEN ST, Houston, Texas 77006",29.75217,-95.39683,AREA OF MINIMAL FLOOD HAZARD,X
152,"1315 WILLARD ST, Houston, Texas 77006",29.75081,-95.39616,AREA OF MINIMAL FLOOD HAZARD,X
153,"1316 BOMAR ST, Houston, Texas 77006",29.75186,-95.39682,AREA OF MINIMAL FLOOD HAZARD,X
154,"1316 CASTLE CT, Houston, Texas 77006",29.73285,-95.39569,AREA OF MINIMAL FLOOD HAZARD,X
155,"1316 FAIRVIEW AVE, Houston, Texas 77006",29.7482,-95.39472,AREA OF MINIMAL FLOOD HAZARD,X
156,"1316 HAROLD ST 2, Houston, Texas 77006",29.74143,-95.39547,AREA OF MINIMAL FLOOD HAZARD,X
157,"1316 PEDEN ST, Houston, Texas 77006",29.75269,-95.39696,AREA OF MINIMAL FLOOD HAZARD,X
158,"1316 VASSAR ST, Houston, Texas 77006",29.73089,-95.39583,AREA OF MINIMAL FLOOD HAZARD,X
159,"1316 W ALABAMA ST, Houston, Texas 77006",29.73884,-95.3954,AREA OF MINIMAL FLOOD HAZARD,X
160,"1316 WELCH ST, Houston, Texas 77006",29.75047,-95.39631,AREA OF MINIMAL FLOOD HAZARD,X
161,"1316 WILLARD ST, Houston, Texas 77006",29.75121,-95.39629,AREA OF MINIMAL FLOOD HAZARD,X
162,"1317 BOMAR ST, Houston, Texas 77006",29.75147,-95.39661,AREA OF MINIMAL FLOOD HAZARD,X
163,"1317 CASTLE CT, Houston, Texas 77006",29.73239,-95.39558,AREA OF MINIMAL FLOOD HAZARD,X
164,"1317 KIPLING ST, Houston, Texas 77006",29.74018,-95.39557,AREA OF MINIMAL FLOOD HAZARD,X
165,"1317 NORTH BLVD, Houston, Texas 77006",29.72758,-95.39599,AREA OF MINIMAL FLOOD HAZARD,X
166,"1317 PEDEN ST, Houston, Texas 77006",29.75216,-95.39698,AREA OF MINIMAL FLOOD HAZARD,X
167,"1317 VASSAR ST, Houston, Texas 77006",29.73028,-95.39583,AREA OF MINIMAL FLOOD HAZARD,X
168,"1317 WILLARD ST, Houston, Texas 77006",29.75082,-95.39632,AREA OF MINIMAL FLOOD HAZARD,X
169,"1318 CASTLE CT, Houston, Texas 77006",29.73285,-95.39577,AREA OF MINIMAL FLOOD HAZARD,X
170,"1318 FAIRVIEW AVE, Houston, Texas 77006",29.74836,-95.39471,AREA OF MINIMAL FLOOD HAZARD,X
171,"1318 HAROLD ST, Houston, Texas 77006",29.74143,-95.39547,AREA OF MINIMAL FLOOD HAZARD,X
172,"1318 KIPLING ST, Houston, Texas 77006",29.74067,-95.39542,AREA OF MINIMAL FLOOD HAZARD,X
173,"1318 MARSHALL ST, Houston, Texas 77006",29.73975,-95.39554,AREA OF MINIMAL FLOOD HAZARD,X
174,"1318 NORTH BLVD, Houston, Texas 77006",29.72844,-95.39616,AREA OF MINIMAL FLOOD HAZARD,X
175,"1318 PEDEN ST A, Houston, Texas 77006",29.75253,-95.39714,AREA OF MINIMAL FLOOD HAZARD,X
176,"1318 PEDEN ST B, Houston, Texas 77006",29.75253,-95.39714,AREA OF MINIMAL FLOOD HAZARD,X
177,"1318 PEDEN ST C, Houston, Texas 77006",29.75253,-95.39714,AREA OF MINIMAL FLOOD HAZARD,X
178,"1318 PEDEN ST D, Houston, Texas 77006",29.75253,-95.39714,AREA OF MINIMAL FLOOD HAZARD,X
179,"1318 WELCH ST, Houston, Texas 77006",29.75048,-95.39642,AREA OF MINIMAL FLOOD HAZARD,X
180,"1319 BANKS ST, Houston, Texas 77006",29.72958,-95.3957,AREA OF MINIMAL FLOOD HAZARD,X
181,"1319 BOMAR ST, Houston, Texas 77006",29.75147,-95.39669,AREA OF MINIMAL FLOOD HAZARD,X
182,"1319 CASTLE CT, Houston, Texas 77006",29.73239,-95.39565,AREA OF MINIMAL FLOOD HAZARD,X
183,"1319 HAWTHORNE ST, Houston, Texas 77006",29.74214,-95.39534,AREA OF MINIMAL FLOOD HAZARD,X
184,"1319 HYDE PARK BLVD, Houston, Texas 77006",29.74696,-95.39404,AREA OF MINIMAL FLOOD HAZARD,X
185,"1319 W ALABAMA ST, Houston, Texas 77006",29.73853,-95.39553,AREA OF MINIMAL FLOOD HAZARD,X
186,"1319 WILLARD ST, Houston, Texas 77006",29.75082,-95.39648,AREA OF MINIMAL FLOOD HAZARD,X
187,"132 OAK PL, Houston, Texas 77006",29.7517,-95.38011,AREA OF MINIMAL FLOOD HAZARD,X
188,"1320 BANKS ST, Houston, Texas 77006",29.72997,-95.39591,AREA OF MINIMAL FLOOD HAZARD,X
189,"1320 CASTLE CT, Houston, Texas 77006",29.73285,-95.39585,AREA OF MINIMAL FLOOD HAZARD,X
190,"1320 HAWTHORNE ST, Houston, Texas 77006",29.74253,-95.39555,AREA OF MINIMAL FLOOD HAZARD,X
191,"1320 MILFORD ST, Houston, Texas 77006",29.72933,-95.39563,AREA OF MINIMAL FLOOD HAZARD,X
192,"1320 VASSAR ST, Houston, Texas 77006",29.73088,-95.39601,AREA OF MINIMAL FLOOD HAZARD,X
193,"1320 WELCH ST, Houston, Texas 77006",29.75048,-95.39656,AREA OF MINIMAL FLOOD HAZARD,X
194,"1321 BOMAR ST, Houston, Texas 77006",29.75146,-95.39677,AREA OF MINIMAL FLOOD HAZARD,X
195,"1321 CASTLE CT, Houston, Texas 77006",29.73239,-95.39571,AREA OF MINIMAL FLOOD HAZARD,X
196,"1321 HYDE PARK BLVD, Houston, Texas 77006",29.74687,-95.39404,AREA OF MINIMAL FLOOD HAZARD,X
197,"1321 VASSAR ST, Houston, Texas 77006",29.73028,-95.39601,AREA OF MINIMAL FLOOD HAZARD,X
198,"1321 WILLARD ST, Houston, Texas 77006",29.75081,-95.39663,AREA OF MINIMAL FLOOD HAZARD,X
199,"1322 CASTLE CT, Houston, Texas 77006",29.73285,-95.39593,AREA OF MINIMAL FLOOD HAZARD,X
200,"1322 FAIRVIEW AVE, Houston, Texas 77006",29.74841,-95.39486,AREA OF MINIMAL FLOOD HAZARD,X
201,"1322 VASSAR ST, Houston, Texas 77006",29.73087,-95.39618,AREA OF MINIMAL FLOOD HAZARD,X
202,"1322 WESTHEIMER RD, Houston, Texas 77006",29.74391,-95.39548,AREA OF MINIMAL FLOOD HAZARD,X
203,"1323 BOMAR ST, Houston, Texas 77006",29.75147,-95.39686,AREA OF MINIMAL FLOOD HAZARD,X
204,"1323 CASTLE CT, Houston, Texas 77006",29.7324,-95.39582,AREA OF MINIMAL FLOOD HAZARD,X
205,"1323 HAWTHORNE ST, Houston, Texas 77006",29.74214,-95.39546,AREA OF MINIMAL FLOOD HAZARD,X
206,"1323 HYDE PARK BLVD, Houston, Texas 77006",29.74678,-95.39404,AREA OF MINIMAL FLOOD HAZARD,X
207,"1323 NORTH BLVD, Houston, Texas 77006",29.72757,-95.39657,AREA OF MINIMAL FLOOD HAZARD,X
208,"1323 SOUTH BLVD, Houston, Texas 77006",29.72615,-95.39647,AREA OF MINIMAL FLOOD HAZARD,X
209,"1323 VASSAR ST, Houston, Texas 77006",29.73027,-95.39618,AREA OF MINIMAL FLOOD HAZARD,X
210,"1324 BANKS ST, Houston, Texas 77006",29.72996,-95.39612,AREA OF MINIMAL FLOOD HAZARD,X
211,"1324 CASTLE CT, Houston, Texas 77006",29.73285,-95.39602,AREA OF MINIMAL FLOOD HAZARD,X
212,"1324 FAIRVIEW AVE, Houston, Texas 77006",29.7483,-95.39489,AREA OF MINIMAL FLOOD HAZARD,X
213,"1324 NORTH BLVD, Houston, Texas 77006",29.72843,-95.39669,AREA OF MINIMAL FLOOD HAZARD,X
214,"1324 SOUTH BLVD, Houston, Texas 77006",29.727,-95.39656,AREA OF MINIMAL FLOOD HAZARD,X
215,"1324 WILLARD ST, Houston, Texas 77006",29.75112,-95.39648,AREA OF MINIMAL FLOOD HAZARD,X
216,"1325 BOMAR ST, Houston, Texas 77006",29.75153,-95.39693,AREA OF MINIMAL FLOOD HAZARD,X
217,"1325 CASTLE CT, Houston, Texas 77006",29.73244,-95.39585,AREA OF MINIMAL FLOOD HAZARD,X
218,"1325 HYDE PARK BLVD, Houston, Texas 77006",29.7467,-95.39404,AREA OF MINIMAL FLOOD HAZARD,X
219,"1325 MILFORD ST, Houston, Texas 77006",29.72893,-95.39574,AREA OF MINIMAL FLOOD HAZARD,X
220,"1326 CASTLE CT, Houston, Texas 77006",29.73285,-95.39609,AREA OF MINIMAL FLOOD HAZARD,X
221,"1326 FAIRVIEW AVE, Houston, Texas 77006",29.74819,-95.39488,AREA OF MINIMAL FLOOD HAZARD,X
222,"1326 MILFORD ST, Houston, Texas 77006",29.72932,-95.39586,AREA OF MINIMAL FLOOD HAZARD,X
223,"1326 VASSAR ST, Houston, Texas 77006",29.73086,-95.39635,AREA OF MINIMAL FLOOD HAZARD,X
224,"1326 WILLARD ST, Houston, Texas 77006",29.75121,-95.39649,AREA OF MINIMAL FLOOD HAZARD,X
225,"1327 BOMAR ST, Houston, Texas 77006",29.75139,-95.39693,AREA OF MINIMAL FLOOD HAZARD,X
226,"1327 CASTLE CT, Houston, Texas 77006",29.73249,-95.39594,AREA OF MINIMAL FLOOD HAZARD,X
227,"1327 HAWTHORNE ST, Houston, Texas 77006",29.74214,-95.3956,AREA OF MINIMAL FLOOD HAZARD,X
228,"1327 HYDE PARK BLVD, Houston, Texas 77006",29.74674,-95.3942,AREA OF MINIMAL FLOOD HAZARD,X
