,Address,Latitude,Longitude,Flood Description,Flood Zone
66,"1504 HYDE PARK BLVD, Houston, Texas 77006",29.74674,-95.39648,AREA OF MINIMAL FLOOD HAZARD,X
67,"1504 INDIANA ST, Houston, Texas 77006",29.74911,-95.39805,AREA OF MINIMAL FLOOD HAZARD,X
68,"1504 KIPLING ST, Houston, Texas 77006",29.74065,-95.39786,AREA OF MINIMAL FLOOD HAZARD,X
69,"1504 MARYLAND AVE, Houston, Texas 77006",29.74802,-95.39709,AREA OF MINIMAL FLOOD HAZARD,X
70,"1504 RIDGEWOOD ST, Houston, Texas 77006",29.75227,-95.40163,AREA OF MINIMAL FLOOD HAZARD,X
71,"1505 BONNIE BRAE ST, Houston, Texas 77006",29.73322,-95.39824,AREA OF MINIMAL FLOOD HAZARD,X
72,"1505 COOK ST, Houston, Texas 77006",29.7512,-95.38243,AREA OF MINIMAL FLOOD HAZARD,X
73,"1505 FAIRVIEW AVE, Houston, Texas 77006",29.74694,-95.39681,AREA OF MINIMAL FLOOD HAZARD,X
74,"1505 HAROLD ST, Houston, Texas 77006",29.741,-95.39783,AREA OF MINIMAL FLOOD HAZARD,X
75,"1505 HAWTHORNE ST, Houston, Texas 77006",29.74177,-95.39804,AREA OF MINIMAL FLOOD HAZARD,X
76,"1505 MARYLAND ST, Houston, Texas 77006",29.74766,-95.39694,AREA OF MINIMAL FLOOD HAZARD,X
77,"1505 MISSOURI ST, Houston, Texas 77006",29.7454,-95.39548,AREA OF MINIMAL FLOOD HAZARD,X
78,"1505 NORTH BLVD, Houston, Texas 77006",29.72752,-95.39864,AREA OF MINIMAL FLOOD HAZARD,X
79,"1505 SUTTON ST, Houston, Texas 77006",29.75068,-95.38242,AREA OF MINIMAL FLOOD HAZARD,X
80,"1506 BONNIE BRAE ST, Houston, Texas 77006",29.73378,-95.39825,AREA OF MINIMAL FLOOD HAZARD,X
81,"1506 FAIRVIEW AVE, Houston, Texas 77006",29.74728,-95.39708,AREA OF MINIMAL FLOOD HAZARD,X
82,"1506 HAWTHORNE ST, Houston, Texas 77006",29.74224,-95.39788,AREA OF MINIMAL FLOOD HAZARD,X
83,"1506 HYDE PARK BLVD, Houston, Texas 77006",29.74667,-95.39662,AREA OF MINIMAL FLOOD HAZARD,X
84,"1506 INDIANA ST, Houston, Texas 77006",29.7491,-95.3982,AREA OF MINIMAL FLOOD HAZARD,X
85,"1506 MARYLAND AVE, Houston, Texas 77006",29.74788,-95.39727,AREA OF MINIMAL FLOOD HAZARD,X
86,"1506 MICHIGAN ST, Houston, Texas 77006",29.7485,-95.39781,AREA OF MINIMAL FLOOD HAZARD,X
87,"1506 NORTH BLVD, Houston, Texas 77006",29.72835,-95.39876,AREA OF MINIMAL FLOOD HAZARD,X
88,"1506 SOUTH BLVD, Houston, Texas 77006",29.72701,-95.39863,AREA OF MINIMAL FLOOD HAZARD,X
89,"1506 SUTTON ST, Houston, Texas 77006",29.75098,-95.38243,AREA OF MINIMAL FLOOD HAZARD,X
90,"1507 BRANARD ST, Houston, Texas 77006",29.73668,-95.39817,AREA OF MINIMAL FLOOD HAZARD,X
91,"1507 COOK ST, Houston, Texas 77006",29.75116,-95.38245,AREA OF MINIMAL FLOOD HAZARD,X
92,"1507 FAIRVIEW AVE, Houston, Texas 77006",29.7469,-95.39689,AREA OF MINIMAL FLOOD HAZARD,X
93,"1507 HAROLD ST, Houston, Texas 77006",29.741,-95.398,AREA OF MINIMAL FLOOD HAZARD,X
94,"1507 HAWTHORNE ST, Houston, Texas 77006",29.74177,-95.3982,AREA OF MINIMAL FLOOD HAZARD,X
95,"1507 INDIANA ST, Houston, Texas 77006",29.74874,-95.39797,AREA OF MINIMAL FLOOD HAZARD,X
96,"1507 KIPLING ST, Houston, Texas 77006",29.74014,-95.39802,AREA OF MINIMAL FLOOD HAZARD,X
97,"1507 MARSHALL ST, Houston, Texas 77006",29.73929,-95.39784,AREA OF MINIMAL FLOOD HAZARD,X
98,"1507 MARYLAND ST, Houston, Texas 77006",29.74762,-95.39702,AREA OF MINIMAL FLOOD HAZARD,X
99,"1507 MISSOURI ST, Houston, Texas 77006",29.74536,-95.39558,AREA OF MINIMAL FLOOD HAZARD,X
100,"1507 SUTTON ST, Houston, Texas 77006",29.7506,-95.38242,AREA OF MINIMAL FLOOD HAZARD,X
101,"1507 VASSAR ST, Houston, Texas 77006",29.73021,-95.39844,AREA OF MINIMAL FLOOD HAZARD,X
102,"1508 BANKS ST, Houston, Texas 77006",29.72994,-95.39811,AREA OF MINIMAL FLOOD HAZARD,X
103,"1508 FAIRVIEW AVE, Houston, Texas 77006",29.7472,-95.39726,AREA OF MINIMAL FLOOD HAZARD,X
104,"1508 HAWTHORNE ST, Houston, Texas 77006",29.74224,-95.39805,AREA OF MINIMAL FLOOD HAZARD,X
105,"1508 INDIANA ST, Houston, Texas 77006",29.74902,-95.39837,AREA OF MINIMAL FLOOD HAZARD,X
106,"1508 KIPLING ST, Houston, Texas 77006",29.74065,-95.39803,AREA OF MINIMAL FLOOD HAZARD,X
107,"1508 MARSHALL ST, Houston, Texas 77006",29.7398,-95.39785,AREA OF MINIMAL FLOOD HAZARD,X
108,"1508 MARYLAND AVE, Houston, Texas 77006",29.74794,-95.39724,AREA OF MINIMAL FLOOD HAZARD,X
109,"1508 MILFORD ST, Houston, Texas 77006",29.72931,-95.39791,AREA OF MINIMAL FLOOD HAZARD,X
110,"1508 VASSAR ST, Houston, Texas 77006",29.73072,-95.39844,AREA OF MINIMAL FLOOD HAZARD,X
111,"1508 WESTHEIMER RD, Houston, Texas 77006",29.74297,-95.39739,AREA OF MINIMAL FLOOD HAZARD,X
112,"1509 BANKS ST, Houston, Texas 77006",29.72956,-95.39797,AREA OF MINIMAL FLOOD HAZARD,X
113,"1509 BONNIE BRAE ST, Houston, Texas 77006",29.73321,-95.3984,AREA OF MINIMAL FLOOD HAZARD,X
114,"1509 FAIRVIEW AVE A, Houston, Texas 77006",29.74693,-95.39708,AREA OF MINIMAL FLOOD HAZARD,X
115,"1509 FAIRVIEW AVE B, Houston, Texas 77006",29.74693,-95.39708,AREA OF MINIMAL FLOOD HAZARD,X
116,"1509 FAIRVIEW AVE C, Houston, Texas 77006",29.74693,-95.39708,AREA OF MINIMAL FLOOD HAZARD,X
117,"1509 HAROLD ST, Houston, Texas 77006",29.74099,-95.39815,AREA OF MINIMAL FLOOD HAZARD,X
118,"1509 HAWTHORNE ST, Houston, Texas 77006",29.74177,-95.39836,AREA OF MINIMAL FLOOD HAZARD,X
119,"1509 MARYLAND ST, Houston, Texas 77006",29.74759,-95.39709,AREA OF MINIMAL FLOOD HAZARD,X
120,"1509 MILFORD ST, Houston, Texas 77006",29.72891,-95.39778,AREA OF MINIMAL FLOOD HAZARD,X
121,"1509 MISSOURI ST, Houston, Texas 77006",29.74532,-95.39567,AREA OF MINIMAL FLOOD HAZARD,X
122,"1509 SUTTON ST, Houston, Texas 77006",29.75052,-95.38244,AREA OF MINIMAL FLOOD HAZARD,X
123,"1509 WESTHEIMER RD, Houston, Texas 77006",29.74255,-95.39805,AREA OF MINIMAL FLOOD HAZARD,X
124,"1510 BONNIE BRAE ST, Houston, Texas 77006",29.73378,-95.39841,AREA OF MINIMAL FLOOD HAZARD,X
125,"1510 MARSHALL ST, Houston, Texas 77006",29.7398,-95.39801,AREA OF MINIMAL FLOOD HAZARD,X
126,"1510 MICHIGAN ST, Houston, Texas 77006",29.74844,-95.39795,AREA OF MINIMAL FLOOD HAZARD,X
127,"1510 SUTTON ST, Houston, Texas 77006",29.75103,-95.38245,AREA OF MINIMAL FLOOD HAZARD,X
128,"1511 COOK ST, Houston, Texas 77006",29.7513,-95.38259,AREA OF MINIMAL FLOOD HAZARD,X
129,"1511 DUNLAVY ST, Houston, Texas 77006",29.75199,-95.40194,AREA OF MINIMAL FLOOD HAZARD,X
130,"1511 FAIRVIEW AVE, Houston, Texas 77006",29.74677,-95.39717,AREA OF MINIMAL FLOOD HAZARD,X
131,"1511 KIPLING ST, Houston, Texas 77006",29.74014,-95.39817,AREA OF MINIMAL FLOOD HAZARD,X
132,"1511 MARSHALL ST, Houston, Texas 77006",29.73928,-95.39801,AREA OF MINIMAL FLOOD HAZARD,X
133,"1511 MARYLAND ST, Houston, Texas 77006",29.74753,-95.39722,AREA OF MINIMAL FLOOD HAZARD,X
134,"1511 MISSOURI ST 1, Houston, Texas 77006",29.74525,-95.3958,AREA OF MINIMAL FLOOD HAZARD,X
135,"1511 MISSOURI ST 2, Houston, Texas 77006",29.74525,-95.3958,AREA OF MINIMAL FLOOD HAZARD,X
136,"1511 MISSOURI ST 3, Houston, Texas 77006",29.74525,-95.3958,AREA OF MINIMAL FLOOD HAZARD,X
137,"1511 MISSOURI ST 4, Houston, Texas 77006",29.74525,-95.3958,AREA OF MINIMAL FLOOD HAZARD,X
138,"1511 MISSOURI ST 5, Houston, Texas 77006",29.74525,-95.3958,AREA OF MINIMAL FLOOD HAZARD,X
139,"1511 MISSOURI ST 6, Houston, Texas 77006",29.74525,-95.3958,AREA OF MINIMAL FLOOD HAZARD,X
140,"1511 NEVADA ST, Houston, Texas 77006",29.75067,-95.39887,AREA OF MINIMAL FLOOD HAZARD,X
141,"1511 NORTH BLVD, Houston, Texas 77006",29.72759,-95.39917,AREA OF MINIMAL FLOOD HAZARD,X
142,"1511 VASSAR ST, Houston, Texas 77006",29.73021,-95.39861,AREA OF MINIMAL FLOOD HAZARD,X
143,"1512 FAIRVIEW AVE, Houston, Texas 77006",29.74713,-95.39735,AREA OF MINIMAL FLOOD HAZARD,X
144,"1512 MICHIGAN ST, Houston, Texas 77006",29.74837,-95.39808,AREA OF MINIMAL FLOOD HAZARD,X
145,"1512 MISSOURI ST, Houston, Texas 77006",29.74544,-95.39635,AREA OF MINIMAL FLOOD HAZARD,X
146,"1512 SOUTH BLVD, Houston, Texas 77006",29.727,-95.39917,AREA OF MINIMAL FLOOD HAZARD,X
147,"1512 VASSAR ST, Houston, Texas 77006",29.73071,-95.39861,AREA OF MINIMAL FLOOD HAZARD,X
148,"1513 FAIRVIEW AVE, Houston, Texas 77006",29.74672,-95.39727,AREA OF MINIMAL FLOOD HAZARD,X
149,"1513 MARYLAND ST, Houston, Texas 77006",29.74742,-95.39744,AREA OF MINIMAL FLOOD HAZARD,X
150,"1513 NEVADA ST, Houston, Texas 77006",29.75063,-95.39896,AREA OF MINIMAL FLOOD HAZARD,X
151,"1514 BANKS ST, Houston, Texas 77006",29.72994,-95.39834,AREA OF MINIMAL FLOOD HAZARD,X
152,"1514 CASTLE CT, Houston, Texas 77006",29.73237,-95.39788,AREA OF MINIMAL FLOOD HAZARD,X
153,"1514 FAIRVIEW AVE, Houston, Texas 77006",29.74709,-95.39742,AREA OF MINIMAL FLOOD HAZARD,X
154,"1514 MARSHALL ST, Houston, Texas 77006",29.73979,-95.39817,AREA OF MINIMAL FLOOD HAZARD,X
155,"1514 MARYLAND AVE, Houston, Texas 77006",29.74788,-95.39737,AREA OF MINIMAL FLOOD HAZARD,X
156,"1514 MILFORD ST, Houston, Texas 77006",29.7293,-95.39812,AREA OF MINIMAL FLOOD HAZARD,X
157,"1514 NEVADA ST, Houston, Texas 77006",29.751,-95.39938,AREA OF MINIMAL FLOOD HAZARD,X
158,"1514 RIDGEWOOD ST A, Houston, Texas 77006",29.75187,-95.40165,AREA OF MINIMAL FLOOD HAZARD,X
159,"1514 RIDGEWOOD ST B, Houston, Texas 77006",29.75187,-95.40165,AREA OF MINIMAL FLOOD HAZARD,X
160,"1514 SUTTON ST, Houston, Texas 77006",29.75087,-95.3826,AREA OF MINIMAL FLOOD HAZARD,X
161,"1515 BANKS ST, Houston, Texas 77006",29.72956,-95.39821,AREA OF MINIMAL FLOOD HAZARD,X
162,"1515 BONNIE BRAE ST, Houston, Texas 77006",29.73321,-95.39856,AREA OF MINIMAL FLOOD HAZARD,X
163,"1515 COOK ST, Houston, Texas 77006",29.7512,-95.3826,AREA OF MINIMAL FLOOD HAZARD,X
164,"1515 FAIRVIEW AVE, Houston, Texas 77006",29.74667,-95.39739,AREA OF MINIMAL FLOOD HAZARD,X
165,"1515 HYDE PARK 29 BLVD, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
166,"1515 HYDE PARK BLVD, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
167,"1515 HYDE PARK BLVD 1, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
168,"1515 HYDE PARK BLVD 10, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
169,"1515 HYDE PARK BLVD 11, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
170,"1515 HYDE PARK BLVD 12, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
171,"1515 HYDE PARK BLVD 13, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
172,"1515 HYDE PARK BLVD 14, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
173,"1515 HYDE PARK BLVD 15, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
174,"1515 HYDE PARK BLVD 16, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
175,"1515 HYDE PARK BLVD 17, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
176,"1515 HYDE PARK BLVD 18, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
177,"1515 HYDE PARK BLVD 19, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
178,"1515 HYDE PARK BLVD 2, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
179,"1515 HYDE PARK BLVD 25, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
180,"1515 HYDE PARK BLVD 3, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
181,"1515 HYDE PARK BLVD 31, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
182,"1515 HYDE PARK BLVD 33, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
183,"1515 HYDE PARK BLVD 37, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
184,"1515 HYDE PARK BLVD 38, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
185,"1515 HYDE PARK BLVD 39, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
186,"1515 HYDE PARK BLVD 4, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
187,"1515 HYDE PARK BLVD 40, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
188,"1515 HYDE PARK BLVD 42, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
189,"1515 HYDE PARK BLVD 5, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
190,"1515 HYDE PARK BLVD 6, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
191,"1515 HYDE PARK BLVD 8, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
192,"1515 HYDE PARK BLVD 9, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
193,"1515 HYDE PARK BLVD APT 26, Houston, Texas 77006",29.74603,-95.39691,AREA OF MINIMAL FLOOD HAZARD,X
194,"1515 MARSHALL ST, Houston, Texas 77006",29.73928,-95.39817,AREA OF MINIMAL FLOOD HAZARD,X
195,"1515 MARYLAND ST, Houston, Texas 77006",29.74747,-95.39735,AREA OF MINIMAL FLOOD HAZARD,X
196,"1515 MICHIGAN ST, Houston, Texas 77006",29.74807,-95.39772,AREA OF MINIMAL FLOOD HAZARD,X
197,"1515 MILFORD ST, Houston, Texas 77006",29.72891,-95.39801,AREA OF MINIMAL FLOOD HAZARD,X
198,"1515 NEVADA ST, Houston, Texas 77006",29.75063,-95.39909,AREA OF MINIMAL FLOOD HAZARD,X
199,"1515 SOUTH BLVD, Houston, Texas 77006",29.72619,-95.39874,AREA OF MINIMAL FLOOD HAZARD,X
200,"1515 SUTTON ST, Houston, Texas 77006",29.75068,-95.38257,AREA OF MINIMAL FLOOD HAZARD,X
201,"1515 VASSAR ST, Houston, Texas 77006",29.7302,-95.39878,AREA OF MINIMAL FLOOD HAZARD,X
202,"1516 FAIRVIEW AVE, Houston, Texas 77006",29.74706,-95.39749,AREA OF MINIMAL FLOOD HAZARD,X
203,"1516 HAROLD ST, Houston, Texas 77006",29.74148,-95.3982,AREA OF MINIMAL FLOOD HAZARD,X
204,"1516 HAWTHORNE ST, Houston, Texas 77006",29.74224,-95.39821,AREA OF MINIMAL FLOOD HAZARD,X
205,"1516 MARYLAND AVE, Houston, Texas 77006",29.74784,-95.39744,AREA OF MINIMAL FLOOD HAZARD,X
206,"1516 RIDGEWOOD ST, Houston, Texas 77006",29.75186,-95.40174,AREA OF MINIMAL FLOOD HAZARD,X
207,"1516 VASSAR ST, Houston, Texas 77006",29.7307,-95.39878,AREA OF MINIMAL FLOOD HAZARD,X
208,"1517 BRANARD ST, Houston, Texas 77006",29.73667,-95.39881,AREA OF MINIMAL FLOOD HAZARD,X
209,"1517 HADDON ST, Houston, Texas 77006",29.75116,-95.39995,AREA OF MINIMAL FLOOD HAZARD,X
210,"1517 KIPLING ST, Houston, Texas 77006",29.74014,-95.39833,AREA OF MINIMAL FLOOD HAZARD,X
211,"1517 MARSHALL ST, Houston, Texas 77006",29.73928,-95.39832,AREA OF MINIMAL FLOOD HAZARD,X
212,"1517 MARYLAND ST, Houston, Texas 77006",29.74741,-95.39752,AREA OF MINIMAL FLOOD HAZARD,X
213,"1517 NEVADA ST, Houston, Texas 77006",29.7506,-95.39916,AREA OF MINIMAL FLOOD HAZARD,X
214,"1517 WELCH ST, Houston, Texas 77006",29.74935,-95.39833,AREA OF MINIMAL FLOOD HAZARD,X
215,"1518 CASTLE CT, Houston, Texas 77006",29.73233,-95.39801,AREA OF MINIMAL FLOOD HAZARD,X
216,"1518 DUNLAVY ST, Houston, Texas 77006",29.75175,-95.40245,AREA OF MINIMAL FLOOD HAZARD,X
217,"1518 FAIRVIEW AVE, Houston, Texas 77006",29.74703,-95.39756,AREA OF MINIMAL FLOOD HAZARD,X
218,"1518 INDIANA ST, Houston, Texas 77006",29.74894,-95.39854,AREA OF MINIMAL FLOOD HAZARD,X
219,"1518 KIPLING ST, Houston, Texas 77006",29.74065,-95.39835,AREA OF MINIMAL FLOOD HAZARD,X
220,"1518 MARSHALL ST, Houston, Texas 77006",29.73979,-95.39833,AREA OF MINIMAL FLOOD HAZARD,X
221,"1518 MARYLAND AVE, Houston, Texas 77006",29.74772,-95.3976,AREA OF MINIMAL FLOOD HAZARD,X
222,"1518 NEVADA ST, Houston, Texas 77006",29.7509,-95.39952,AREA OF MINIMAL FLOOD HAZARD,X
223,"1518 SUTTON ST, Houston, Texas 77006",29.75097,-95.3826,AREA OF MINIMAL FLOOD HAZARD,X
224,"1518 VASSAR ST, Houston, Texas 77006",29.73069,-95.39896,AREA OF MINIMAL FLOOD HAZARD,X
